,0,1,2,3,4,5,6,output
1,70,114,70,38,39,114,70,1
2,114,70,38,39,114,70,70,1
7,66,66,70,70,28,110,110,1
8,28,15,110,86,80,28,110,1
9,15,110,86,80,28,110,100,1
10,110,86,80,28,110,100,15,1
11,86,80,28,110,100,15,15,1
12,80,28,110,100,15,15,15,1
13,28,110,100,15,15,15,15,1
14,62,62,109,109,115,109,62,1
15,109,109,115,109,62,109,15,1
71,31,3,68,68,26,31,68,0
72,3,68,68,26,31,68,68,0
73,68,68,26,31,68,68,57,0
74,68,26,31,68,68,57,57,0
75,31,68,68,57,57,57,57,0
76,68,68,57,57,57,57,102,0
77,68,57,57,57,57,102,57,0
78,57,57,57,57,102,57,57,0
79,31,3,68,68,26,31,68,0
80,3,68,68,26,31,68,68,0
81,68,68,26,31,68,68,57,0
82,68,26,31,68,68,57,57,0
83,31,68,68,57,57,57,57,0
84,68,68,57,57,57,57,102,0
85,68,57,57,57,57,102,57,0
86,57,57,57,57,102,57,57,0
87,52,107,110,34,110,110,104,1
88,110,34,110,110,104,52,15,0
89,60,63,56,84,56,84,87,1
90,80,4,30,102,34,102,34,1
91,80,30,4,104,40,52,27,1
92,104,104,102,4,56,56,56,1
93,80,4,30,102,34,102,34,1
94,80,30,4,104,40,52,27,1
95,56,56,63,111,116,60,63,1
96,80,4,30,102,34,102,34,1
97,80,30,4,104,40,52,27,1
98,56,30,110,107,104,110,110,0
99,57,104,110,107,104,110,110,0
100,57,104,110,107,104,110,110,0
101,57,104,110,107,104,110,110,0
102,104,110,110,107,57,104,110,1
103,110,81,15,28,38,84,38,1
104,15,28,38,84,38,28,15,1
105,15,81,15,28,38,84,38,1
106,68,28,38,28,68,52,49,1
107,68,52,49,10,15,28,87,1
108,15,28,87,28,15,10,49,1
109,15,10,49,10,15,28,87,1
110,15,28,87,28,15,10,31,1
111,15,10,31,81,15,68,70,1
112,15,68,70,68,15,81,31,1
113,15,81,31,81,15,68,70,1
114,15,68,70,68,15,81,49,1
115,15,81,49,10,15,28,87,1
116,28,87,28,15,10,49,10,1
117,15,76,102,10,49,78,3,1
118,102,10,49,78,3,102,15,1
119,15,117,15,102,3,78,3,1
120,15,102,3,78,3,102,15,1
121,102,15,117,15,102,3,78,1
122,102,3,78,117,15,102,78,1
123,117,15,102,78,117,15,102,1
124,15,102,78,15,102,3,26,1
125,102,3,26,28,15,102,26,1
126,28,15,102,26,28,15,102,1
127,102,3,3,78,78,78,78,1
128,78,81,15,28,38,84,38,1
129,15,28,38,84,38,28,15,1
130,15,81,15,28,38,84,38,1
131,68,28,38,28,68,52,49,1
