,0,1,2,3,4,5,6,output
0,70,80,28,70,66,114,114,0
1,28,70,66,114,114,60,11,0
34,38,38,39,38,38,70,38,0
35,114,70,70,70,114,70,38,0
36,70,70,70,114,70,38,38,0
37,70,114,38,70,114,66,38,0
38,38,38,56,38,38,70,38,0
39,114,70,70,70,114,70,38,0
40,70,70,70,114,70,38,38,0
41,38,38,56,38,38,70,38,0
42,114,70,70,70,114,70,38,0
43,70,70,70,114,70,38,38,0
51,46,17,16,111,111,111,111,0
52,16,111,111,111,111,16,11,0
70,4,28,56,80,117,56,34,0
71,70,63,39,87,16,56,38,0
99,66,28,76,70,39,16,60,0
100,25,115,62,43,19,66,70,0
101,62,43,19,66,70,86,11,0
103,25,43,101,41,65,95,98,0
134,28,110,80,86,39,80,86,0
135,86,39,80,86,39,11,86,0
136,16,39,70,36,70,39,16,0
137,16,39,11,86,70,66,70,0
138,70,86,11,86,16,86,70,0
139,60,1,92,1,60,33,60,0
143,122,87,46,1,87,1,46,0
161,46,3,38,3,84,3,46,0
162,65,33,65,65,60,60,16,0
163,33,65,65,60,60,16,16,0
166,3,76,66,34,57,70,38,0
167,66,34,57,70,38,114,11,0
168,70,38,114,11,38,11,38,0
169,114,11,38,11,38,38,11,0
170,78,57,3,80,76,39,117,0
171,55,115,44,31,26,40,31,0
172,31,26,11,80,114,100,43,0
173,43,62,11,80,114,100,43,0
174,12,103,103,103,103,103,103,0
175,38,70,28,76,28,70,38,0
176,76,28,70,38,84,11,60,0
177,55,115,44,31,26,40,31,0
178,31,26,11,80,114,100,43,0
179,43,62,11,80,114,100,43,0
180,55,55,55,55,55,55,55,0
181,55,55,55,55,55,55,62,0
182,57,39,39,39,39,39,39,0
183,39,39,39,39,39,39,39,0
