,0,1,2,3,4,5,6,output
78,3,31,3,3,31,3,68,0
79,3,31,3,3,31,3,68,0
80,78,117,15,102,78,15,102,0
81,78,15,102,3,26,28,15,0
82,26,28,15,102,26,28,15,0
83,78,117,15,102,78,15,102,0
84,78,15,102,3,26,28,15,0
85,26,28,15,102,26,28,15,0
205,44,44,44,44,44,44,85,0
206,44,44,44,44,44,44,85,0
207,44,44,44,44,44,44,85,0
271,31,3,57,3,31,22,72,0
272,3,31,22,72,50,26,72,0
273,50,26,72,3,26,57,3,0
274,3,26,57,3,57,26,3,0
275,3,72,26,50,72,22,72,0
276,50,72,22,72,50,26,72,0
277,50,26,72,3,26,57,3,0
278,3,26,57,3,57,26,3,0
279,3,72,26,50,72,73,72,0
280,26,50,72,73,72,50,26,0
281,72,73,72,50,26,72,26,0
282,26,72,26,72,26,73,72,0
283,26,72,50,72,73,119,72,0
284,50,72,73,119,72,54,26,0
285,73,119,72,54,26,72,26,0
286,72,54,26,72,26,72,26,0
287,26,72,26,72,26,72,57,0
292,31,49,31,103,58,103,24,0
293,70,28,3,3,81,81,3,0
294,28,3,3,81,81,3,3,0
295,70,28,3,3,81,81,3,0
296,28,3,3,81,81,3,3,0
297,57,110,115,110,3,22,72,0
298,110,3,22,72,50,26,72,0
299,72,73,50,72,5,22,72,0
300,72,5,22,72,50,26,72,0
302,3,26,57,72,109,119,72,0
303,72,109,119,72,54,26,72,0
304,119,72,54,26,72,3,26,0
305,3,26,72,73,54,119,72,0
306,119,72,54,26,72,3,57,0
307,3,26,72,54,119,119,72,0
373,109,40,109,15,97,31,44,0
377,109,40,109,15,55,115,44,0
378,15,55,115,44,31,26,40,0
386,104,76,52,40,85,15,81,0
390,109,40,109,15,55,115,44,0
391,15,55,115,44,31,26,40,0
395,50,97,103,50,50,50,50,0
