,0,1,2,3,4,5,6,output
0,110,80,70,70,70,28,70,0
1,80,70,70,70,28,70,80,0
2,70,70,70,28,70,80,39,0
3,80,28,70,66,114,114,60,0
4,70,66,114,114,60,11,39,0
5,66,114,114,60,11,39,11,0
6,39,39,38,70,70,114,70,0
7,65,60,65,60,65,60,60,1
8,65,60,60,95,1,95,108,1
9,1,95,95,95,60,65,60,1
10,65,60,95,1,95,65,60,1
11,95,1,95,65,60,95,1,1
12,95,65,60,95,1,95,1,1
13,60,95,1,95,1,60,1,1
14,60,65,33,65,60,65,60,1
15,1,95,95,95,16,60,16,1
16,95,95,60,60,108,108,108,1
17,60,108,108,108,95,1,108,1
18,65,120,65,65,60,95,60,1
19,33,65,60,95,95,16,70,0
20,70,38,39,20,121,122,13,1
21,65,116,65,60,65,60,95,1
22,114,66,66,66,66,66,114,0
23,114,70,39,38,70,114,38,0
24,38,39,38,38,70,38,38,0
25,38,11,39,38,70,70,70,0
26,38,70,114,38,70,114,66,0
27,66,66,66,66,66,66,114,0
28,38,56,38,38,70,38,38,0
29,11,39,38,70,70,70,38,0
30,114,66,66,66,66,66,114,0
31,38,56,38,38,70,38,38,0
32,38,11,39,38,70,70,70,0
33,78,78,78,78,34,34,80,0
34,78,78,78,34,34,80,80,0
36,50,0,119,110,76,86,110,0
37,117,56,34,117,11,86,70,0
38,60,11,84,111,63,46,65,1
39,119,119,0,22,50,50,119,0
40,119,92,92,92,46,95,46,1
41,92,92,46,95,46,45,1,1
44,70,46,76,46,70,76,70,1
45,76,70,46,1,46,70,76,1
46,46,1,46,70,76,70,1,1
47,70,1,76,1,76,70,76,1
48,76,70,76,70,1,70,76,1
49,76,70,1,70,76,70,1,1
50,70,1,76,1,76,70,76,1
51,65,65,16,65,16,95,16,1
52,16,65,16,95,16,95,1,1
53,60,16,95,95,95,65,95,1
54,85,85,85,94,85,85,99,1
55,99,95,1,46,38,70,38,1
56,95,16,95,60,16,60,16,1
57,95,60,16,60,16,95,1,1
58,60,16,60,16,95,60,16,1
59,60,16,95,60,16,95,1,1
60,95,1,95,1,122,92,122,1
61,95,1,122,92,122,114,1,1
62,122,92,122,114,1,46,1,1
63,122,114,1,46,1,46,1,1
64,1,46,1,46,1,46,1,1
65,1,46,1,46,1,46,1,1
66,1,46,1,46,1,46,1,1
67,1,46,1,46,1,46,1,1
68,1,46,1,46,1,46,1,1
69,100,94,2,2,2,94,99,1
70,94,2,2,2,94,99,95,1
71,122,61,61,92,92,122,114,1
72,122,1,36,92,92,122,114,1
73,122,114,46,1,95,16,16,1
74,114,46,1,95,16,16,95,1
75,100,29,115,12,94,100,76,0
76,115,12,94,100,76,80,39,0
77,28,76,28,76,66,28,76,0
78,28,76,70,39,16,60,16,1
79,60,65,16,60,65,122,92,1
80,122,92,46,1,95,16,60,1
81,16,121,74,122,92,122,74,1
82,74,122,92,122,74,122,1,1
83,74,122,92,74,92,122,92,1
84,92,122,92,46,1,122,92,1
85,92,46,1,95,16,60,65,1
86,16,60,65,16,1,95,16,1
87,16,1,95,16,95,1,95,1
88,16,95,1,95,46,1,95,1
89,1,95,46,1,95,95,1,1
90,1,95,95,1,46,1,92,1
91,1,121,74,122,92,122,74,1
92,74,122,92,122,74,122,1,1
93,92,122,74,122,1,46,1,1
94,74,122,74,121,74,122,92,1
95,74,121,74,122,92,46,1,1
96,74,122,92,46,1,92,1,1
97,1,92,1,46,1,46,92,1
98,1,46,1,46,92,46,1,1
99,1,46,92,46,1,95,1,1
100,46,1,95,1,46,1,92,1
101,74,122,92,98,122,92,98,1
102,122,92,98,46,1,95,95,1
103,92,98,46,1,95,95,95,1
104,122,61,61,92,92,122,114,1
105,38,38,38,38,46,46,46,1
106,38,38,38,46,46,46,46,1
107,38,38,46,46,46,46,1,1
108,38,46,46,46,46,1,1,1
109,46,46,46,1,1,1,1,1
110,1,95,16,60,65,60,16,1
111,16,95,1,46,92,122,92,1
112,122,92,46,1,95,95,23,1
113,46,1,95,95,23,95,1,1
114,1,95,95,23,95,1,46,1
115,65,60,33,65,41,41,33,1
116,33,65,41,41,33,60,1,1
117,1,92,1,60,33,60,33,1
118,1,60,33,60,33,60,1,1
119,28,3,38,3,70,61,36,1
120,3,38,3,70,61,36,70,1
121,1,38,114,61,96,61,114,1
122,28,3,38,3,70,61,36,0
123,70,61,36,70,39,16,65,1
124,36,70,39,16,65,16,1,1
125,16,1,122,1,16,65,33,1
126,122,1,16,65,33,60,1,1
127,1,92,1,60,33,60,33,1
128,1,60,33,60,33,60,1,1
129,60,65,16,60,65,122,92,1
130,122,92,46,1,95,16,60,1
131,16,121,74,122,92,122,74,1
132,74,122,92,122,74,122,1,1
133,74,122,92,74,92,122,92,1
134,92,122,92,46,1,122,92,1
135,92,46,1,95,16,60,65,1
136,16,60,65,16,1,95,16,1
137,16,1,95,16,95,1,95,1
138,16,95,1,95,46,1,95,1
139,1,95,46,1,95,95,1,1
140,1,95,95,1,46,1,92,1
141,1,121,74,122,92,122,74,1
142,74,122,92,122,74,122,1,1
143,92,122,74,122,1,46,1,1
144,74,122,74,121,74,122,92,1
145,74,121,74,122,92,46,1,1
146,74,122,92,46,1,92,1,1
147,1,92,1,46,1,46,92,1
148,1,46,1,46,92,46,1,1
149,1,46,92,46,1,95,1,1
150,46,1,95,1,46,1,92,1
151,76,28,15,76,28,110,80,0
152,76,28,110,80,86,39,80,0
153,80,86,39,80,86,39,11,0
154,80,86,39,11,86,39,11,0
155,86,39,11,16,39,70,36,0
156,11,16,39,70,36,70,39,0
157,39,70,36,70,39,16,39,0
158,39,16,39,16,39,70,36,0
159,39,16,39,70,36,70,39,0
160,16,86,70,66,11,86,70,0
161,70,66,39,80,76,100,76,0
162,39,80,76,100,76,80,39,0
163,39,80,39,80,76,100,76,0
164,80,104,52,85,52,104,80,0
165,80,104,39,80,28,100,28,0
166,80,28,100,28,80,39,80,0
167,80,39,80,16,39,70,36,0
168,39,70,36,16,39,70,36,0
169,70,36,60,39,70,36,65,1
170,70,36,65,16,1,122,33,1
171,65,16,1,122,33,60,1,1
172,1,92,1,60,33,60,33,1
173,1,60,33,60,33,60,1,1
174,60,65,63,60,65,122,13,1
