,0,1,2,3,4,5,6,output
0,60,95,95,16,70,38,39,3
1,38,39,38,70,70,70,114,2
2,38,39,38,70,70,70,114,2
3,39,38,70,70,70,114,66,2
4,15,107,57,104,107,30,104,0
5,30,104,102,104,4,30,80,0
6,68,30,80,30,4,104,40,0
7,68,30,80,30,4,104,40,0
8,16,63,56,63,56,84,87,2
9,68,30,80,30,4,104,40,0
10,87,28,15,10,49,10,102,1
11,87,28,15,10,49,10,102,1
12,17,95,95,117,60,60,113,3
13,16,11,56,11,56,38,38,2
14,56,11,56,38,38,117,36,2
15,66,64,66,64,12,64,12,2
16,59,96,25,113,25,90,12,2
17,98,92,13,92,98,92,13,3
18,29,62,93,93,12,115,114,2
19,12,115,114,35,36,66,64,2
20,45,75,74,92,95,92,74,3
21,95,92,74,74,121,74,79,3
22,97,54,50,0,119,0,85,0
23,22,97,97,54,50,0,119,1
24,54,50,0,119,110,76,86,1
25,44,0,0,22,22,0,22,1
26,0,22,22,0,22,46,76,1
27,0,22,46,76,70,76,70,1
28,76,70,76,70,46,76,46,1
29,70,46,76,46,70,76,70,1
30,46,70,76,70,46,76,46,1
31,46,70,76,70,46,1,46,1
32,70,46,1,46,70,76,70,1
33,1,46,70,76,70,1,76,1
34,70,76,70,1,76,1,76,1
35,76,1,76,70,76,70,1,1
36,70,76,70,1,70,76,70,1
37,70,1,70,76,70,1,76,1
38,70,76,70,1,76,1,76,1
39,76,1,76,70,76,70,1,2
40,76,70,76,70,1,70,36,2
41,76,70,1,70,36,122,36,2
42,1,70,36,122,36,122,36,2
43,36,122,36,122,36,122,36,2
44,36,122,36,122,36,122,36,2
45,36,122,36,122,36,122,36,2
46,36,122,36,122,36,122,36,2
47,122,36,122,36,114,36,114,2
48,95,65,95,95,1,46,92,3
49,95,95,1,46,92,122,121,3
50,1,46,92,122,121,25,121,3
51,92,122,121,25,121,122,121,3
52,121,25,121,122,121,25,121,3
53,121,122,121,25,121,122,121,3
54,121,25,121,122,121,25,121,3
55,121,122,121,25,121,122,121,3
56,122,42,122,42,122,42,42,3
57,43,96,101,19,61,25,113,3
58,57,107,52,57,107,104,52,0
59,57,107,52,57,107,104,52,0
60,57,107,52,57,107,104,52,0
61,1,46,1,46,1,55,55,1
62,55,28,76,55,55,2,2,1
63,22,119,73,73,73,55,55,1
64,2,94,100,66,100,55,55,1
65,55,28,76,55,55,2,2,1
66,22,119,73,73,73,55,55,1
67,61,61,92,92,122,114,122,2
68,29,115,12,94,100,94,94,1
69,94,100,94,94,100,76,70,1
70,94,94,100,76,70,28,76,1
71,76,70,28,76,28,76,66,1
72,100,94,100,29,115,12,94,1
73,94,100,76,80,39,16,39,2
74,39,38,36,70,70,38,70,1
75,36,70,70,38,70,28,76,1
76,38,70,28,76,28,76,66,1
77,46,38,122,114,98,92,122,3
78,1,95,16,60,16,1,95,3
79,122,1,46,1,74,92,122,3
80,46,1,74,92,122,74,121,3
81,122,74,121,25,121,25,20,3
82,95,95,1,46,1,92,46,3
83,92,1,46,92,122,74,122,3
84,95,1,46,1,92,46,1,1
85,1,28,76,55,55,2,2,1
86,22,119,73,73,73,55,55,1
87,100,73,73,85,94,100,94,3
88,61,61,92,92,122,114,122,2
89,94,31,52,3,10,3,52,1
90,52,3,76,3,70,94,100,1
91,70,3,28,3,38,3,70,2
92,94,31,52,3,10,3,52,1
93,70,3,28,3,38,3,70,2
94,1,95,16,60,16,1,95,3
95,122,1,46,1,74,92,122,3
96,46,1,74,92,122,74,121,3
97,122,74,121,25,121,25,20,3
98,95,95,1,46,1,92,46,3
99,92,1,46,92,122,74,122,3
100,115,115,12,115,12,115,109,1
101,12,115,12,115,109,72,76,1
102,12,115,109,72,76,28,76,1
103,40,94,100,97,94,97,100,2
104,100,97,94,97,100,97,36,2
105,100,97,36,97,36,122,97,2
106,66,94,100,97,94,97,100,2
107,100,97,94,97,100,97,36,2
108,46,70,38,38,70,38,28,1
109,38,70,38,28,38,76,70,1
110,28,76,66,100,70,70,28,1
111,115,85,94,100,85,94,100,1
112,100,85,94,100,15,76,28,1
113,39,11,86,39,11,16,39,2
114,36,70,39,16,39,16,39,2
115,70,66,11,86,70,66,39,1
116,11,86,70,66,39,80,76,1
117,76,100,76,80,39,80,39,1
118,76,80,39,80,39,80,76,1
119,76,100,76,80,39,80,86,1
120,76,80,39,80,86,110,76,1
121,110,76,94,76,110,86,110,0
122,110,86,110,110,27,10,31,0
123,100,28,80,39,80,16,39,2
124,80,16,39,70,36,16,39,2
125,36,16,39,70,36,60,39,2
126,1,46,1,43,96,101,61,3
127,95,1,92,53,92,122,92,3
128,92,53,92,122,92,122,121,3
129,92,122,92,122,121,79,121,3
130,92,122,121,79,121,25,121,3
131,121,79,121,25,121,79,121,3
132,46,38,46,1,46,38,122,2
133,46,38,122,114,36,114,122,2
134,122,114,36,114,122,114,36,2
135,36,114,122,114,36,66,36,2
136,11,122,100,70,70,38,70,1
137,122,100,70,70,38,70,28,1
