,0,1,2,3,4,5,6,output
0,54,30,102,94,54,68,54,1
1,54,30,102,94,54,68,54,1
2,54,30,102,94,54,68,54,1
3,54,30,102,94,54,68,54,1
4,54,30,102,94,54,68,54,1
5,49,10,102,15,76,102,10,0
6,78,3,102,15,117,15,102,0
7,78,3,102,15,117,15,102,0
8,117,15,102,3,78,117,15,0
9,78,117,15,102,78,117,15,0
10,28,15,102,26,15,102,3,0
11,15,102,26,15,102,3,3,0
12,102,26,15,102,3,3,78,0
13,26,15,102,3,3,78,78,0
14,49,10,102,15,76,102,10,0
15,78,3,102,15,117,15,102,0
16,78,3,102,15,117,15,102,0
17,117,15,102,3,78,117,15,0
18,78,117,15,102,78,117,15,0
19,28,15,102,26,15,102,3,0
20,15,102,26,15,102,3,3,0
21,102,26,15,102,3,3,78,0
22,26,15,102,3,3,78,78,0
23,15,102,3,3,78,78,78,0
24,80,39,39,34,110,15,81,0
25,34,110,15,81,49,78,24,0
26,28,3,10,3,3,15,81,0
27,3,3,15,81,49,78,24,0
28,12,35,29,9,115,29,18,1
29,12,35,29,9,115,29,18,1
30,12,35,29,9,115,29,18,1
31,12,35,29,9,115,29,18,1
32,12,35,29,9,115,29,18,1
33,12,35,29,9,115,29,18,1
34,58,103,5,50,8,106,29,1
35,8,106,29,115,37,54,106,1
36,36,66,64,12,9,9,12,2
37,66,64,12,9,9,12,9,2
38,90,90,96,59,96,25,113,2
39,12,35,29,9,115,29,18,1
40,12,35,29,9,115,29,18,1
41,12,35,29,9,115,29,18,1
42,12,35,29,9,115,29,18,1
43,12,35,29,9,115,29,18,1
44,12,35,29,9,115,29,18,1
45,12,35,29,9,115,29,18,1
46,12,35,29,9,115,29,18,1
47,12,35,29,9,115,29,18,1
48,12,35,29,9,115,29,18,1
49,58,103,5,50,8,106,29,1
50,8,106,29,115,37,54,106,1
51,12,35,29,9,115,29,18,1
52,12,35,29,9,115,29,18,1
53,12,35,29,9,115,29,18,1
54,12,35,29,9,115,29,18,1
55,119,119,0,22,50,50,119,3
56,42,42,122,121,92,32,112,3
57,97,100,97,72,109,115,12,1
58,97,100,97,72,109,115,12,1
59,83,22,22,103,50,22,22,0
60,22,22,31,78,31,81,3,0
61,31,81,3,31,78,103,22,0
62,81,52,81,67,73,67,22,0
63,22,31,78,31,3,81,3,0
64,81,3,31,78,103,72,22,0
65,3,58,31,5,58,22,103,0
66,5,58,22,103,50,78,103,0
67,119,27,3,31,22,50,103,0
68,58,68,104,68,22,50,103,0
69,3,31,58,3,22,50,103,0
70,67,73,73,67,22,50,103,0
71,5,72,50,24,22,50,103,0
72,31,58,3,31,22,103,50,0
73,57,5,3,58,57,103,50,0
74,26,24,93,19,66,118,87,0
75,19,66,118,87,70,78,97,0
76,31,24,50,27,119,50,103,0
77,15,102,40,3,36,50,103,0
78,110,52,85,30,30,57,68,1
79,110,15,94,110,15,94,54,1
80,3,58,31,5,58,22,72,0
81,5,58,22,72,50,78,72,0
82,50,78,72,3,78,57,3,0
83,3,78,57,3,57,78,3,0
84,3,72,78,50,72,22,72,0
85,50,72,22,72,50,78,72,0
86,2,47,29,2,47,109,2,1
87,2,8,29,2,8,109,2,1
88,2,88,29,2,88,109,2,1
89,2,14,29,2,14,109,2,1
90,2,55,29,2,55,109,2,1
91,2,106,29,2,106,109,2,1
92,2,62,29,2,62,109,2,1
93,2,18,29,2,18,109,2,1
94,2,29,18,2,29,109,2,1
95,2,109,18,2,109,29,2,1
96,80,2,109,34,2,109,86,1
97,34,2,109,86,2,37,47,1
98,86,2,37,47,2,37,8,1
99,47,2,37,8,2,37,88,1
100,8,2,37,88,2,37,14,1
101,88,2,37,14,2,37,55,1
102,14,2,37,55,2,37,106,1
103,55,2,37,106,2,37,62,1
104,106,2,37,62,2,37,18,1
105,62,2,37,18,2,37,29,1
106,18,2,37,29,2,37,109,1
107,29,2,37,109,2,37,115,1
108,109,2,37,115,2,37,9,1
109,115,2,37,9,2,37,12,1
110,9,2,37,12,2,37,40,1
111,12,2,37,40,2,37,94,1
112,40,2,37,94,2,37,100,1
113,94,2,37,100,2,37,64,1
114,37,100,2,37,64,2,37,1
115,37,64,2,37,2,37,68,1
116,37,2,37,68,2,37,76,1
117,68,2,37,76,2,37,28,1
118,76,2,37,28,2,37,117,1
119,28,2,37,117,2,37,110,1
120,117,2,37,110,2,37,4,1
121,110,2,37,4,2,37,80,1
122,4,2,37,80,2,37,34,1
123,2,115,29,2,115,109,2,1
124,2,9,29,2,9,109,2,1
125,2,12,29,2,12,109,2,1
126,2,40,29,2,40,109,2,1
127,2,94,29,2,94,109,2,1
128,2,100,29,2,100,109,2,1
129,2,64,29,2,64,109,2,1
130,62,2,18,2,29,2,109,1
131,2,68,29,2,68,109,2,1
132,2,76,29,2,76,109,2,1
133,2,28,29,2,28,109,2,1
134,2,117,29,2,117,109,2,1
135,2,110,29,2,110,109,2,1
136,2,4,29,2,4,109,2,1
137,2,80,29,2,80,109,2,1
138,2,34,29,2,34,109,2,1
139,2,86,29,2,86,109,2,1
