,0,1,2,3,4,5,6,output
0,70,15,15,100,115,115,109,2
1,15,100,115,115,109,115,12,2
2,100,15,15,15,15,15,15,0
3,15,100,3,8,8,8,55,1
4,100,3,8,8,8,55,62,1
5,8,55,62,85,85,109,62,1
6,55,62,85,85,109,62,8,1
7,85,85,109,115,109,62,8,1
8,115,109,62,8,115,85,100,1
9,109,62,8,115,85,100,100,1
10,62,109,62,109,109,115,109,2
11,62,109,109,115,109,115,12,1
12,115,109,115,12,115,85,100,1
13,109,115,12,115,85,100,100,1
14,62,115,109,62,55,62,8,1
15,62,55,62,8,115,85,100,1
16,55,62,8,115,85,100,100,1
17,62,109,62,109,109,115,109,2
18,109,62,109,109,115,109,115,1
19,109,115,109,115,12,85,100,1
20,115,109,115,12,85,100,100,1
21,62,55,62,109,62,62,55,1
22,62,109,62,62,55,8,85,1
23,109,62,62,55,8,85,100,1
24,54,54,55,109,109,115,109,2
25,55,109,109,115,109,115,12,1
26,115,109,115,12,115,85,100,1
27,109,115,12,115,85,100,100,1
28,2,2,8,55,109,109,55,1
29,8,55,109,109,55,62,85,1
30,55,109,109,55,62,85,100,1
31,62,8,55,109,109,115,109,2
32,8,55,109,109,115,109,115,1
33,109,109,115,109,115,12,85,1
34,109,115,109,115,12,85,100,1
35,115,109,62,109,15,100,15,1
36,25,87,38,38,25,25,25,3
37,14,32,32,22,35,35,82,3
38,82,35,43,97,0,2,2,2
39,54,68,54,72,37,104,104,0
40,72,37,104,104,81,3,31,0
41,37,104,104,81,3,31,34,0
42,81,3,31,34,3,3,31,0
43,3,31,34,3,3,31,34,0
44,34,3,3,31,34,3,3,0
45,3,3,31,34,3,3,31,0
46,31,34,3,3,31,3,3,0
47,57,57,102,57,57,57,57,0
48,57,57,57,57,102,3,31,0
49,57,57,57,102,3,31,34,0
50,102,3,31,34,3,3,31,0
51,3,31,34,3,3,31,34,0
52,34,3,3,31,34,3,3,0
53,3,3,31,34,3,3,31,0
54,31,34,3,3,31,3,3,0
55,54,68,54,104,104,81,81,0
56,104,104,81,81,81,3,31,0
57,104,81,81,81,3,31,34,0
58,81,3,31,34,3,3,31,0
59,3,31,34,3,3,31,34,0
60,34,3,3,31,34,3,3,0
61,3,3,31,34,3,3,31,0
62,31,34,3,3,31,3,3,0
63,81,15,28,38,84,38,28,0
64,3,52,68,28,38,28,68,0
65,10,102,15,76,102,10,49,0
66,49,78,3,102,15,117,15,0
67,3,102,15,117,15,102,3,0
68,3,78,3,102,15,117,15,0
69,102,78,117,15,102,78,15,0
70,102,26,28,15,102,26,15,0
71,26,28,15,102,26,15,102,0
72,81,15,28,38,84,38,28,0
73,3,52,68,28,38,28,68,0
74,10,102,15,76,102,10,49,0
75,49,78,3,102,15,117,15,0
76,3,102,15,117,15,102,3,0
77,3,78,3,102,15,117,15,0
78,102,78,117,15,102,78,15,0
79,102,26,28,15,102,26,15,0
80,26,28,15,102,26,15,102,0
81,83,73,73,73,0,0,0,0
82,73,73,0,0,0,0,3,0
83,73,0,0,0,0,3,10,0
84,0,0,0,3,10,3,3,0
85,0,3,10,3,3,28,3,0
86,3,10,3,3,28,3,10,0
87,106,62,22,22,22,22,22,2
88,106,62,22,22,22,22,22,2
89,22,22,22,22,22,22,22,2
90,22,22,22,22,22,22,22,2
91,22,22,22,22,22,22,22,2
92,22,22,22,22,22,22,22,2
93,106,29,115,37,54,106,72,1
