,0,1,2,3,4,5,6,output
0,80,80,80,80,80,95,16,0
1,80,80,80,80,95,16,60,0
2,95,16,60,65,65,91,91,0
3,16,60,65,65,91,91,120,0
4,65,65,91,91,120,65,65,0
5,91,91,120,65,65,60,65,0
6,91,120,65,65,60,65,60,0
7,120,65,65,60,65,60,65,0
8,65,60,65,60,65,65,65,0
9,60,65,60,65,65,65,60,0
10,65,60,65,65,65,60,65,0
11,65,65,65,60,65,65,65,0
12,65,60,65,65,65,60,65,0
13,60,65,65,65,60,65,60,0
14,65,65,60,65,60,65,65,0
15,65,60,65,60,65,65,60,0
16,60,65,60,65,65,60,65,0
17,60,65,65,60,65,65,65,0
18,65,60,65,65,65,60,65,0
19,95,108,108,1,95,95,95,0
20,95,95,60,65,60,95,1,0
21,65,60,95,1,95,1,60,0
22,95,1,95,1,60,1,65,0
23,95,1,60,1,65,1,65,0
24,65,33,65,33,33,33,33,0
25,65,33,33,33,33,33,65,0
26,33,33,33,33,33,65,60,0
27,33,33,33,33,65,60,65,0
28,65,65,65,33,33,91,120,0
29,65,65,33,33,91,120,33,0
30,33,33,91,120,33,65,65,0
31,91,120,33,65,65,60,65,0
32,120,33,65,65,60,65,60,0
33,65,65,60,65,60,65,65,0
34,60,65,60,65,65,60,65,0
35,60,65,60,65,91,91,120,0
36,60,65,91,91,120,120,65,0
37,65,91,91,120,120,65,33,0
38,91,120,120,65,33,65,65,0
39,120,65,33,65,65,60,65,0
40,33,65,65,60,65,33,65,0
41,16,95,1,95,95,95,60,0
42,1,95,95,95,60,95,65,0
43,95,95,60,95,65,95,65,0
44,108,108,95,1,108,95,1,0
45,108,95,1,108,95,1,21,0
46,95,1,108,95,1,21,65,0
47,1,108,95,1,21,65,65,0
48,108,95,1,21,65,65,65,0
49,21,65,65,65,65,65,60,0
50,65,65,60,95,65,60,95,0
51,60,95,60,65,33,33,33,0
52,33,33,33,33,65,60,60,0
53,33,33,33,65,60,60,60,0
54,33,65,60,60,60,65,65,0
55,65,60,60,60,65,65,60,0
56,60,60,65,65,60,65,65,0
57,65,60,65,60,91,91,120,0
58,65,60,91,91,120,91,65,0
59,60,91,91,120,91,65,120,0
60,95,1,33,120,33,91,91,1
61,91,91,120,23,33,33,33,0
62,120,23,33,33,33,33,65,0
63,23,33,33,33,33,65,60,0
64,33,33,33,33,65,60,65,0
65,33,33,65,60,65,65,65,0
66,33,65,60,65,65,65,60,0
67,60,65,65,65,60,65,65,0
68,65,65,65,60,65,65,60,0
69,65,60,65,65,60,65,65,0
70,20,121,122,13,92,1,95,0
71,121,122,13,92,1,95,60,0
72,13,92,1,95,60,65,65,0
73,1,95,60,65,65,116,65,0
74,56,38,60,11,84,111,63,0
75,98,17,111,99,17,53,53,0
76,36,100,66,66,66,70,66,0
77,66,66,65,111,16,95,16,0
78,66,65,111,16,95,16,111,0
79,111,16,95,16,111,65,65,0
80,95,95,122,122,92,46,95,0
81,122,122,92,46,95,16,65,0
82,92,46,95,16,65,16,65,0
83,95,16,65,16,65,16,65,0
84,65,16,65,16,65,16,65,0
85,16,116,60,116,60,116,111,0
86,60,116,60,116,111,89,65,0
87,60,116,111,89,65,41,65,0
88,111,89,65,41,65,41,65,0
89,65,41,65,41,65,41,65,0
90,65,41,65,41,65,41,65,0
91,65,41,65,41,65,41,65,0
92,65,41,65,41,65,41,65,0
93,65,41,65,41,65,41,65,0
94,111,33,111,60,16,95,95,0
95,121,42,122,92,46,95,16,0
96,60,16,95,1,95,1,46,0
97,95,16,16,95,1,1,46,0
98,16,95,1,1,46,16,65,0
99,1,1,46,16,65,33,65,0
100,1,46,16,65,33,65,60,0
101,65,33,65,60,65,65,60,0
102,65,60,65,65,60,16,65,0
103,115,62,43,19,66,70,86,0
104,65,11,46,122,25,43,101,0
105,122,25,43,101,41,65,95,0
106,95,98,65,11,46,122,25,0
107,11,46,122,25,43,65,16,0
108,25,43,65,16,60,65,16,0
109,1,122,92,46,1,95,16,0
110,1,1,1,46,1,95,16,0
111,46,92,122,92,46,1,95,1
112,23,95,1,46,1,1,46,0
113,1,46,1,1,46,16,65,0
114,1,46,16,65,33,65,60,0
115,60,1,92,1,60,33,60,0
116,60,33,60,41,65,95,98,0
117,38,3,70,61,36,70,39,0
118,39,16,65,16,1,122,1,0
119,60,1,92,1,60,33,60,0
120,1,60,33,60,33,65,16,0
121,60,33,65,16,60,65,16,0
122,1,122,92,46,1,95,16,0
123,16,39,70,36,60,39,70,0
124,33,60,1,92,1,60,33,0
125,46,122,25,98,122,25,101,0
126,98,122,25,101,43,65,63,0
127,101,43,65,63,60,65,63,0
128,63,122,13,46,1,95,63,0
129,114,122,92,46,1,95,16,0
130,122,92,46,1,95,16,60,0
131,16,60,16,1,95,16,16,0
132,16,1,95,16,16,60,65,0
133,95,16,16,60,65,33,65,0
134,60,65,33,41,41,41,41,0
135,33,41,41,41,41,33,65,0
136,41,41,41,33,65,16,65,0
137,41,33,65,16,65,33,65,0
138,121,25,75,101,96,101,96,0
139,101,96,101,96,43,65,16,0
140,116,1,116,46,116,33,33,0
141,33,33,33,65,99,21,95,0
142,33,33,65,99,21,95,1,0
143,21,95,1,65,65,60,16,0
144,12,19,61,19,12,19,115,0
145,19,61,19,12,19,115,1,0
146,61,19,12,19,115,1,65,0
147,1,46,3,38,3,84,3,0
148,46,65,11,46,122,25,43,0
149,65,11,46,122,25,43,1,0
150,11,46,122,25,43,1,65,0
151,122,25,43,1,65,65,65,0
152,1,65,65,65,60,65,60,0
153,65,65,65,60,65,60,16,0
154,16,65,65,89,33,33,41,0
155,65,65,89,33,33,41,41,0
156,89,33,33,41,41,65,65,0
157,33,33,41,41,65,65,33,0
158,100,100,94,85,40,94,122,0
159,100,94,85,40,94,122,1,0
160,94,85,40,94,122,1,65,0
161,55,55,55,55,114,57,76,0
162,55,114,57,76,28,65,16,0
163,97,44,50,119,73,55,73,0
164,119,73,55,73,44,65,16,0
165,84,11,60,16,11,60,16,0
