,0,1,2,3,4,5,6,output
0,108,108,108,95,1,108,95,1
1,80,4,27,110,68,80,56,0
2,27,110,68,80,56,4,63,0
3,104,102,4,56,56,56,56,0
4,4,56,56,56,56,56,63,0
5,87,42,118,42,42,118,84,0
6,118,42,42,118,84,16,63,0
7,42,118,84,16,63,56,63,0
8,16,63,56,63,111,63,116,1
9,111,63,116,111,21,16,111,0
10,116,111,21,16,111,16,63,0
11,21,16,111,16,63,16,63,0
12,63,56,84,87,42,36,56,0
13,56,84,87,42,36,56,56,0
14,87,42,36,56,56,63,63,0
15,63,63,60,63,56,84,56,0
16,56,84,56,56,63,111,116,0
17,80,117,56,34,117,11,86,0
18,87,16,56,38,60,11,84,0
19,92,92,92,46,95,46,45,1
20,17,53,53,95,65,108,95,1
21,95,65,108,95,69,21,116,1
22,122,25,98,122,25,101,43,0
23,122,25,101,43,65,63,60,0
24,63,60,65,122,13,46,1,0
25,65,122,13,46,1,95,63,0
26,46,1,95,63,60,63,1,0
27,87,46,1,87,1,46,1,0
28,1,11,63,122,13,46,1,0
29,122,13,46,1,95,63,60,0
30,1,95,63,60,65,63,1,0
31,116,46,116,33,33,33,65,1
