,0,1,2,3,4,5,6,output
0,70,70,28,110,110,28,15,0
1,111,33,95,95,95,95,17,1
2,33,95,95,95,95,17,17,1
3,60,60,113,25,121,42,122,1
4,80,56,80,117,64,87,42,1
5,117,64,87,42,92,46,95,1
6,42,92,46,95,92,46,95,1
7,111,99,95,17,95,99,95,2
8,95,99,95,17,98,92,13,2
9,92,13,6,121,6,92,13,2
10,13,92,98,17,95,99,95,2
11,97,97,54,50,0,119,110,0
12,28,56,80,117,56,34,117,0
13,16,56,38,60,11,84,111,1
14,97,54,50,0,119,92,92,1
15,50,0,119,92,92,92,46,1
16,92,46,95,46,45,1,21,2
17,22,44,0,0,22,22,0,1
18,22,0,22,46,76,70,76,1
19,22,46,76,70,76,70,46,1
20,76,70,46,76,46,70,76,1
21,46,76,46,70,76,70,46,1
22,76,70,46,76,46,70,76,1
23,46,76,46,70,76,70,46,1
24,65,16,65,16,95,16,95,1
25,65,16,95,16,95,1,46,1
26,95,16,95,1,46,1,46,1
27,92,92,95,95,95,122,122,1
28,16,95,95,95,65,95,95,1
29,61,25,113,25,121,42,122,1
30,85,85,94,85,85,99,95,1
31,85,99,95,1,46,38,70,1
32,60,16,60,16,95,1,95,1
33,1,95,1,122,92,122,114,1
34,1,122,92,122,114,1,46,1
35,92,122,114,1,46,1,46,1
36,114,1,46,1,46,1,46,1
37,46,1,46,1,46,1,46,1
38,46,1,46,1,46,1,46,1
39,46,1,46,1,46,1,46,1
40,46,1,46,1,46,1,46,1
41,2,2,2,94,99,95,1,1
42,114,122,1,36,92,92,122,1
43,46,1,95,16,16,95,1,1
44,76,70,39,16,60,16,11,1
45,60,16,11,1,46,38,122,2
46,121,25,115,62,43,19,66,0
47,43,19,66,70,86,11,65,1
48,46,122,25,43,101,41,65,2
49,43,101,41,65,95,98,65,1
50,16,60,65,16,60,65,122,1
51,121,74,122,92,122,74,122,1
52,121,74,122,92,74,92,122,1
53,74,92,122,92,46,1,122,1
54,65,16,1,95,16,95,1,1
55,95,1,95,46,1,95,95,1
56,46,1,95,95,1,46,1,1
57,121,74,122,92,122,74,122,1
58,122,74,122,1,46,1,92,1
59,122,74,122,74,121,74,122,1
60,121,74,122,92,46,1,92,1
61,122,92,46,1,92,1,46,1
62,46,1,92,1,46,1,46,1
63,46,1,46,92,46,1,95,1
64,92,46,1,95,1,46,1,1
65,94,100,94,25,121,74,122,2
66,25,121,74,122,92,98,122,2
67,121,74,122,92,98,122,92,1
68,98,46,1,95,95,95,1,1
69,114,114,114,114,38,38,38,1
70,114,114,114,38,38,38,38,1
71,114,114,38,38,38,38,46,1
72,114,38,38,38,38,46,46,1
73,46,46,46,46,1,1,1,1
74,95,16,60,65,60,16,95,1
75,60,16,95,1,46,92,122,1
76,92,46,1,95,95,23,95,1
77,95,95,23,95,1,46,1,1
78,92,1,60,33,60,41,65,2
79,60,41,65,95,98,41,65,2
80,38,114,61,96,61,114,38,1
81,61,114,38,95,46,122,25,1
82,16,60,65,16,60,65,122,1
83,121,74,122,92,122,74,122,1
84,121,74,122,92,74,92,122,1
85,74,92,122,92,46,1,122,1
86,65,16,1,95,16,95,1,1
87,95,1,95,46,1,95,95,1
88,46,1,95,95,1,46,1,1
89,121,74,122,92,122,74,122,1
90,122,74,122,1,46,1,92,1
91,122,74,122,74,121,74,122,1
92,121,74,122,92,46,1,92,1
93,122,92,46,1,92,1,46,1
94,46,1,92,1,46,1,46,1
95,46,1,46,92,46,1,95,1
96,92,46,1,95,1,46,1,1
97,36,97,36,122,97,92,122,1
98,15,76,28,15,76,28,110,0
99,15,76,28,110,80,86,39,0
100,110,80,86,39,80,86,39,0
101,39,70,36,70,39,16,39,0
102,39,16,39,11,86,70,66,0
103,39,11,86,70,66,70,86,0
104,86,70,66,70,86,11,86,0
105,86,11,86,16,86,70,66,0
106,39,80,76,100,76,80,39,0
107,39,80,86,110,76,94,76,0
108,1,92,1,60,33,60,65,1
109,60,33,60,65,11,46,122,1
110,65,11,46,122,95,46,122,2
111,63,60,65,63,60,65,122,1
112,77,74,122,13,122,74,122,1
113,122,114,122,114,118,114,122,1
114,118,114,122,87,46,1,87,1
115,87,1,46,1,11,63,122,1
116,65,63,1,95,63,95,1,1
117,95,1,95,46,1,95,95,1
118,46,1,95,95,1,46,1,1
119,77,74,122,13,122,74,122,1
120,122,114,122,114,118,114,122,1
121,118,114,122,87,46,1,87,1
122,96,101,61,25,121,114,122,1
123,1,95,16,60,65,65,122,1
124,60,116,16,116,95,116,1,1
125,60,16,60,65,60,16,95,1
126,60,65,60,16,95,1,46,1
127,60,16,95,1,46,38,46,1
128,60,16,16,16,60,16,95,1
129,16,60,16,95,1,46,38,1
130,95,1,46,38,3,46,3,1
131,46,38,3,46,3,1,46,1
132,3,46,3,1,46,1,46,1
