,0,1,2,3,4,5,6,output
0,115,85,100,85,100,15,28,0
1,28,110,80,70,70,70,28,0
2,70,70,28,70,80,39,39,0
3,80,39,39,39,80,70,28,0
4,114,114,60,11,39,11,39,1
5,11,39,39,38,70,70,114,1
6,70,28,110,110,28,15,110,0
7,109,15,100,15,100,85,115,0
8,15,100,15,100,85,115,109,0
9,100,15,100,85,115,109,80,0
10,15,100,85,115,109,80,80,0
11,100,85,115,109,80,80,80,0
12,85,115,109,80,80,80,80,0
13,115,109,80,80,80,80,80,0
14,109,80,80,80,80,80,80,0
15,80,80,80,80,80,80,80,0
16,80,80,80,80,80,80,80,0
17,80,80,80,80,80,80,80,0
18,80,80,80,80,80,80,80,0
19,80,80,80,80,80,80,80,0
20,80,80,80,80,80,80,80,0
21,80,80,80,80,80,80,80,0
22,80,80,80,80,80,80,80,0
23,80,80,80,80,80,80,80,0
24,80,80,80,80,80,80,80,0
25,80,80,80,80,80,80,80,0
26,80,80,80,80,80,80,80,0
27,80,80,80,80,80,80,80,0
28,80,80,80,80,80,80,80,0
29,80,80,80,80,80,80,80,0
30,80,80,80,80,80,80,80,0
31,65,33,65,60,95,95,16,1
32,16,70,38,39,20,121,122,2
33,116,65,60,65,60,95,17,2
34,25,114,122,114,25,114,25,1
35,114,122,114,25,114,25,87,1
36,44,44,44,66,66,114,70,1
37,44,44,66,66,114,70,114,1
38,66,66,66,66,66,114,70,1
39,66,66,114,70,39,38,70,1
40,66,114,70,39,38,70,114,1
41,70,39,38,70,114,38,38,1
42,39,38,70,114,38,38,39,1
43,70,114,38,38,39,38,38,1
44,114,38,38,39,38,38,70,1
45,39,38,38,70,38,38,11,1
46,38,38,11,39,38,70,70,1
47,11,39,38,70,70,70,38,1
48,114,114,114,70,70,70,114,1
49,114,114,70,70,70,114,70,1
50,70,70,114,70,38,38,11,1
51,70,114,70,38,38,11,11,1
52,38,38,11,11,38,38,70,1
53,38,38,70,114,38,70,114,1
54,38,39,11,66,66,114,70,1
55,39,11,66,66,114,70,114,1
56,66,66,66,66,66,114,70,1
57,66,66,114,70,39,38,70,1
58,66,114,70,39,38,70,114,1
59,114,70,39,38,70,114,38,1
60,39,38,70,114,38,38,38,1
61,38,70,114,38,38,38,56,1
62,114,38,38,38,56,38,38,1
63,38,38,38,56,38,38,70,1
