,0,1,2,3,4,5,6,output
0,70,41,128,118,70,85,70,1
1,70,41,128,118,70,85,70,1
2,70,41,128,118,70,85,70,1
3,70,41,128,118,70,85,70,1
4,70,41,128,118,70,85,70,1
5,63,14,128,21,99,128,14,0
6,101,5,128,21,143,21,128,0
7,101,5,128,21,143,21,128,0
8,143,21,128,5,101,143,21,0
9,101,143,21,128,101,143,21,0
10,39,21,128,35,21,128,5,0
11,21,128,35,21,128,5,5,0
12,128,35,21,128,5,5,101,0
13,35,21,128,5,5,101,101,0
14,63,14,128,21,99,128,14,0
15,101,5,128,21,143,21,128,0
16,101,5,128,21,143,21,128,0
17,143,21,128,5,101,143,21,0
18,101,143,21,128,101,143,21,0
19,39,21,128,35,21,128,5,0
20,21,128,35,21,128,5,5,0
21,128,35,21,128,5,5,101,0
22,35,21,128,5,5,101,101,0
23,21,128,5,5,101,101,101,0
24,103,52,52,45,136,21,104,0
25,45,136,21,104,63,101,33,0
26,39,5,14,5,5,21,104,0
27,5,5,21,104,63,101,33,0
28,18,47,40,13,141,40,24,1
29,18,47,40,13,141,40,24,1
30,18,47,40,13,141,40,24,1
31,18,47,40,13,141,40,24,1
32,18,47,40,13,141,40,24,1
33,18,47,40,13,141,40,24,1
34,74,129,7,64,12,132,40,1
35,12,132,40,141,49,70,132,1
36,48,83,81,18,13,13,18,2
37,83,81,18,13,13,18,13,2
38,114,114,120,76,120,34,139,2
39,18,47,40,13,141,40,24,1
40,18,47,40,13,141,40,24,1
41,18,47,40,13,141,40,24,1
42,18,47,40,13,141,40,24,1
43,18,47,40,13,141,40,24,1
44,18,47,40,13,141,40,24,1
45,18,47,40,13,141,40,24,1
46,18,47,40,13,141,40,24,1
47,18,47,40,13,141,40,24,1
48,18,47,40,13,141,40,24,1
49,74,129,7,64,12,132,40,1
50,12,132,40,141,49,70,132,1
51,18,47,40,13,141,40,24,1
52,18,47,40,13,141,40,24,1
53,18,47,40,13,141,40,24,1
54,18,47,40,13,141,40,24,1
55,145,145,1,31,64,64,145,3
56,55,55,148,147,116,43,138,3
57,121,126,121,93,135,141,18,1
58,121,126,121,93,135,141,18,1
59,106,31,31,129,64,31,31,0
60,31,31,42,101,42,104,5,0
