,0,1,2,3,4,5,6,output
0,21,21,126,5,12,12,12,1
1,12,12,12,71,79,108,108,1
2,135,79,12,108,108,135,141,1
3,12,141,108,126,126,108,108,1
4,141,79,4,61,12,71,71,1
5,4,61,12,71,71,135,79,1
6,12,71,71,135,79,71,79,1
7,108,126,126,108,108,141,135,1
8,12,12,12,12,12,12,71,1
9,12,12,12,12,71,135,79,1
10,12,12,12,71,135,79,71,1
11,12,12,71,135,79,71,79,1
12,12,71,135,79,71,79,79,1
13,71,135,79,71,79,79,79,1
14,135,79,71,79,79,79,79,1
15,79,71,79,79,79,79,79,1
16,79,79,79,79,79,79,79,1
17,79,71,79,135,135,141,141,1
18,79,135,135,141,141,135,79,1
19,141,141,135,79,71,79,135,1
20,79,12,12,12,12,71,135,1
21,12,12,71,135,71,79,141,1
22,71,135,71,79,141,135,79,1
23,108,126,126,108,108,141,135,1
24,79,12,12,12,12,71,71,1
25,71,71,71,79,12,12,12,1
26,71,79,12,12,12,71,79,1
27,126,126,108,108,141,135,135,1
28,126,108,108,141,135,135,71,1
29,108,108,141,135,135,71,79,1
30,108,141,135,135,71,79,79,1
31,135,135,71,79,79,79,79,1
32,79,79,79,71,79,135,135,1
33,79,71,79,135,135,135,79,1
34,71,79,135,135,135,79,71,1
35,79,135,135,135,79,71,79,1
36,135,135,135,79,71,79,79,1
37,135,135,79,71,79,79,79,1
38,135,79,71,79,79,79,79,1
39,79,79,79,79,79,79,71,1
40,12,12,12,4,61,12,71,1
41,12,4,61,12,71,135,79,1
42,135,79,71,79,135,141,135,1
43,71,79,135,141,135,71,79,1
44,135,141,135,71,79,71,79,1
45,141,135,71,79,71,79,135,1
46,12,108,126,108,108,141,141,1
47,141,141,135,79,4,61,12,1
48,141,135,79,4,61,12,71,1
49,79,4,61,12,71,79,79,1
50,108,126,126,108,108,141,135,1
51,126,108,108,141,135,135,79,1
52,108,108,141,135,135,79,71,1
53,108,141,135,135,79,71,79,1
54,71,79,79,79,71,12,12,1
55,12,12,12,12,12,71,71,1
56,12,12,12,71,71,135,79,1
57,71,135,79,71,79,71,135,1
58,4,4,4,12,71,135,135,1
