,0,1,2,3,4,5,6,output
0,134,134,134,119,2,134,119,1
1,103,6,36,136,85,103,72,0
2,36,136,85,103,72,6,80,0
3,130,128,6,72,72,72,72,0
4,6,72,72,72,72,72,80,0
5,110,55,144,55,55,144,107,0
6,144,55,55,144,107,22,80,0
7,55,144,107,22,80,72,80,0
8,22,80,72,80,137,80,142,1
9,137,80,142,137,29,22,137,0
10,142,137,29,22,137,22,80,0
11,29,22,137,22,80,22,80,0
12,80,72,107,110,55,48,72,0
13,72,107,110,55,48,72,72,0
14,110,55,48,72,72,80,80,0
15,80,80,77,80,72,107,72,0
16,72,107,72,72,80,137,142,0
17,103,143,72,45,143,16,109,0
18,110,22,72,51,77,16,107,0
19,116,116,116,59,119,59,58,1
20,23,67,67,119,82,134,119,1
21,119,82,134,119,86,29,142,1
22,148,34,122,148,34,127,56,0
23,148,34,127,56,82,80,77,0
24,80,77,82,148,19,59,2,0
25,82,148,19,59,2,119,80,0
26,59,2,119,80,77,80,2,0
27,110,59,2,110,2,59,2,0
28,2,16,80,148,19,59,2,0
29,148,19,59,2,119,80,77,0
30,2,119,80,77,82,80,2,0
31,142,59,142,44,44,44,82,1
32,73,36,109,6,130,136,109,0
33,52,80,52,109,136,6,109,0
34,109,16,80,77,36,109,6,0
35,109,6,52,80,16,77,142,0
36,16,36,109,6,130,136,109,0
37,52,80,52,109,136,6,109,0
38,109,16,80,77,36,109,6,0
39,109,6,52,80,16,77,142,0
40,73,36,109,6,130,136,109,0
41,52,80,52,109,136,6,109,0
42,109,16,80,77,36,109,6,0
43,109,6,52,80,16,77,142,0
44,16,36,109,6,130,136,109,0
45,52,80,52,109,136,6,109,0
46,109,16,80,77,36,109,6,0
47,109,6,52,80,16,77,142,0
48,73,36,109,6,130,136,109,0
49,52,80,52,109,136,6,109,0
50,109,16,80,77,36,109,6,0
51,109,6,52,80,16,77,142,0
52,16,16,109,6,130,136,109,0
53,52,80,52,109,136,6,109,0
54,109,16,80,77,16,109,6,0
55,109,6,52,80,16,77,142,0
56,45,136,130,136,39,136,82,0
57,45,136,130,136,39,136,82,0
58,117,72,45,89,89,51,52,0
59,140,48,140,110,51,59,51,0
60,51,59,51,110,80,110,51,0
61,51,110,80,110,51,59,80,0
62,140,48,140,110,51,59,51,0
63,51,59,51,110,80,110,51,0
64,51,110,80,110,51,59,80,0
65,94,94,94,94,94,94,94,1
66,94,94,94,32,29,5,5,1
67,29,5,5,32,29,5,5,1
68,29,5,5,32,29,5,5,1
69,119,5,5,90,119,5,5,1
70,29,5,5,90,119,5,5,1
71,29,5,5,90,119,5,5,1
72,29,5,5,90,119,5,5,1
73,5,5,32,29,5,5,112,1
74,32,29,90,119,134,23,124,2
75,94,112,44,142,82,137,77,0
76,6,136,112,134,124,5,5,1
77,134,124,5,5,124,29,5,1
78,23,5,5,124,124,124,124,1
79,31,145,44,142,82,137,77,0
80,16,145,44,142,82,137,77,0
81,148,77,22,59,2,142,82,1
82,6,130,41,130,52,16,52,0
83,52,16,80,16,77,142,52,0
84,142,52,16,80,16,107,52,0
85,80,16,107,52,52,80,16,0
86,107,52,16,16,82,77,82,0
87,89,51,107,16,77,77,77,0
88,107,16,77,77,77,77,80,0
89,16,80,107,89,143,51,107,0
90,107,16,80,77,16,77,82,0
91,34,144,140,89,51,107,52,0
92,107,52,16,80,16,16,16,0
93,16,16,16,80,82,77,16,0
94,16,80,107,52,16,107,52,0
95,52,16,107,52,16,80,82,0
96,78,34,117,140,140,140,107,0
97,117,140,140,140,107,51,80,0
98,107,51,107,16,107,148,82,0
99,89,51,107,52,51,107,52,0
100,51,107,52,16,80,16,52,0
101,52,16,80,16,52,77,80,0
102,77,80,16,80,16,107,52,0
103,140,144,107,107,52,16,107,0
104,107,52,16,107,16,80,52,0
105,16,107,16,80,52,16,80,0
106,80,52,16,80,52,80,77,0
107,77,16,80,16,51,140,77,0
108,52,51,107,52,16,107,52,0
109,52,16,107,52,16,80,52,0
110,16,80,52,16,80,77,82,0
111,34,148,144,34,144,140,34,0
112,51,107,52,107,52,16,51,0
113,51,140,80,107,148,77,2,0
114,52,107,51,89,51,107,52,0
115,107,51,107,52,16,16,52,0
116,140,52,107,52,16,77,82,0
117,107,52,51,107,52,107,52,0
118,51,107,52,107,52,16,80,0
119,77,80,16,52,51,107,52,0
120,52,51,107,52,16,80,16,0
121,107,52,16,80,16,52,80,0
122,52,80,77,80,16,52,82,0
123,34,144,140,89,51,107,52,0
124,107,52,16,80,77,77,82,0
125,107,52,107,52,16,107,51,0
126,80,107,51,107,16,52,51,0
127,107,89,51,107,52,16,82,0
128,134,142,134,86,134,142,86,1
129,134,86,134,142,86,142,29,1
130,134,142,86,142,29,19,29,1
131,86,142,29,19,29,142,29,1
132,29,19,29,142,29,137,29,1
133,86,112,90,86,90,142,146,1
134,90,86,90,142,146,112,29,1
135,29,58,29,112,146,15,10,2
136,10,90,95,90,112,90,112,2
137,134,142,134,86,134,142,86,1
138,134,86,134,142,86,142,29,1
139,134,142,86,142,29,19,29,1
140,86,142,29,19,29,142,29,1
141,29,19,29,142,29,137,29,1
142,86,112,90,86,90,142,146,1
143,90,86,90,142,146,112,29,1
144,10,135,13,135,63,74,33,2
145,33,90,95,90,112,90,112,2
146,134,142,134,86,134,142,86,1
147,134,86,134,142,86,142,29,1
148,134,142,86,142,29,19,29,1
149,86,142,29,19,29,142,29,1
150,29,19,29,142,29,137,29,1
151,86,112,90,86,90,142,146,1
152,90,86,90,142,146,112,29,1
153,10,90,86,90,112,90,112,2
154,90,112,134,58,134,112,58,1
155,134,58,134,112,58,142,29,1
156,134,112,58,142,29,19,29,1
157,58,142,29,19,29,142,29,1
158,29,19,29,142,29,137,29,1
159,134,112,90,86,90,142,146,1
160,90,86,90,142,146,112,29,1
161,29,58,29,112,146,15,10,2
162,10,90,95,90,112,90,112,2
163,61,111,131,61,111,84,6,0
164,61,111,131,61,111,84,6,0
165,63,35,71,126,71,53,6,0
166,63,35,71,126,71,53,6,0
167,63,35,71,126,71,53,6,0
168,63,35,71,126,71,53,6,0
169,99,13,143,13,6,13,45,0
170,6,13,143,109,6,45,109,0
171,80,109,45,6,89,109,89,0
