,0,1,2,3,4,5,6,output
0,142,77,142,77,142,137,112,0
1,142,77,142,137,112,82,54,0
2,142,137,112,82,54,82,54,0
3,112,82,54,82,54,82,54,0
4,54,82,54,82,54,82,54,0
5,54,82,54,82,54,82,54,0
6,54,82,54,82,54,82,54,0
7,16,82,16,59,148,34,56,0
8,59,22,82,44,82,77,44,0
9,22,82,44,82,77,44,82,0
10,44,77,2,116,2,77,44,0
11,2,77,44,77,54,82,119,0
12,22,77,82,44,82,77,82,0
13,77,82,44,82,77,82,44,0
14,82,44,82,77,82,44,54,0
15,44,82,77,82,44,54,54,0
16,82,77,22,82,82,112,44,0
17,77,22,82,82,112,44,44,0
18,26,114,56,34,148,59,16,0
19,89,52,77,52,16,77,82,0
20,89,52,77,52,16,77,82,0
21,89,52,77,52,16,77,82,0
22,89,52,77,52,16,77,82,0
23,109,103,52,16,44,22,44,0
24,52,16,44,22,44,22,54,0
25,44,44,44,146,44,146,44,0
26,44,146,44,146,44,115,54,0
27,146,44,146,44,115,54,115,0
28,44,146,44,115,54,115,54,0
29,54,54,54,146,44,146,44,0
30,54,146,44,146,44,115,54,0
31,115,54,115,54,146,146,115,0
32,44,44,44,44,44,146,146,0
33,44,44,44,44,146,146,146,0
34,44,44,44,146,146,146,54,0
35,146,146,146,146,115,115,115,0
36,146,146,146,115,115,115,115,0
37,146,146,115,115,115,115,54,0
38,146,115,115,115,115,54,54,0
39,44,44,44,44,44,146,146,0
40,44,44,44,44,146,146,146,0
41,44,44,44,146,146,146,54,0
42,146,146,146,146,115,115,115,0
43,146,146,146,115,115,115,115,0
44,146,146,115,115,115,115,54,0
45,146,115,115,115,115,54,54,0
46,54,54,54,54,44,44,44,0
47,44,44,82,54,146,115,146,0
48,115,54,146,44,82,115,115,0
49,82,115,115,146,54,146,115,0
50,146,54,146,115,146,54,44,0
51,146,54,44,82,54,44,22,0
52,44,22,146,54,146,115,115,0
53,146,115,115,146,54,146,115,0
54,77,16,82,22,82,22,44,0
55,86,134,112,38,60,68,28,0
56,86,134,112,38,60,68,28,0
57,86,134,112,38,60,68,28,0
58,19,147,23,23,23,119,124,0
59,133,73,2,119,29,77,82,0
60,54,146,2,119,29,77,82,0
61,119,29,77,82,142,54,146,0
62,133,73,2,119,29,77,82,0
63,54,146,2,119,29,77,82,0
64,119,29,77,82,142,54,146,0
65,133,73,2,119,29,77,82,0
66,54,146,2,119,29,77,82,0
67,119,29,77,82,142,54,146,0
68,134,44,124,134,44,146,146,0
69,142,82,77,22,142,115,17,0
70,52,52,52,16,22,77,82,0
71,133,73,2,119,29,77,82,0
72,54,146,2,119,29,77,82,0
73,119,29,77,82,142,54,146,0
74,118,126,118,63,118,83,146,0
75,82,54,142,82,142,77,80,0
76,142,82,142,77,80,77,54,0
77,133,73,2,119,29,77,82,0
78,54,146,2,119,29,77,82,0
79,119,29,77,82,142,54,146,0
80,118,126,118,63,118,83,146,0
81,82,54,142,82,142,77,80,0
82,142,82,142,77,80,77,54,0
83,133,73,2,119,29,77,82,0
84,54,146,2,119,29,77,82,0
85,119,29,77,82,142,54,146,0
86,118,126,118,63,118,83,146,0
87,82,54,142,82,142,77,80,0
88,142,82,142,77,80,77,54,0
89,22,137,119,82,124,44,90,0
90,79,24,71,64,44,44,44,0
91,24,71,64,44,44,44,44,0
92,71,64,44,44,44,44,54,0
93,64,44,44,44,44,54,54,0
94,119,119,77,77,44,44,44,0
95,119,77,77,44,44,44,44,0
96,77,77,44,44,44,44,54,0
97,77,44,44,44,44,54,54,0
98,146,146,115,115,115,115,146,0
99,146,115,115,115,115,146,146,0
100,146,54,54,82,44,44,44,0
101,54,54,82,44,44,44,44,0
102,54,82,44,44,44,44,54,0
103,82,44,44,44,44,54,54,0
104,119,119,77,77,44,44,44,0
105,119,77,77,44,44,44,44,0
106,77,77,44,44,44,44,54,0
107,77,44,44,44,44,54,54,0
108,146,146,115,115,115,115,146,0
109,146,115,115,115,115,146,146,0
110,141,141,26,18,44,44,44,0
111,141,26,18,44,44,44,44,0
112,26,18,44,44,44,44,54,0
113,18,44,44,44,44,54,54,0
114,119,119,77,77,44,44,44,0
115,119,77,77,44,44,44,44,0
116,77,77,44,44,44,44,54,0
117,77,44,44,44,44,54,54,0
118,146,146,115,115,115,115,146,0
119,146,115,115,115,115,146,146,0
120,146,54,54,82,44,44,44,0
121,54,54,82,44,44,44,44,0
122,54,82,44,44,44,44,54,0
123,82,44,44,44,44,54,54,0
124,119,119,77,77,44,44,44,0
125,119,77,77,44,44,44,44,0
126,77,77,44,44,44,44,54,0
127,77,44,44,44,44,54,54,0
128,146,146,115,115,115,115,146,0
129,146,115,115,115,115,146,146,0
130,44,142,124,137,44,142,124,0
131,44,142,124,137,54,142,124,0
132,44,142,124,137,44,142,124,0
133,44,142,124,137,54,142,124,0
134,111,61,4,1,94,145,84,0
135,94,145,84,31,54,82,22,0
136,111,61,4,1,94,145,84,0
137,94,145,84,31,54,82,22,0
138,137,119,122,137,119,122,119,0
139,119,122,137,119,122,119,137,0
140,122,119,137,54,54,17,115,0
141,54,17,115,17,54,17,115,0
142,54,17,115,17,54,17,115,0
143,136,128,104,128,41,128,104,0
144,41,128,104,128,54,137,22,0
145,54,137,22,137,54,137,22,0
146,54,137,22,137,54,137,22,0
147,54,137,22,137,54,137,22,0
148,54,137,22,137,54,137,22,0
149,54,137,22,137,54,137,22,0
150,54,137,22,137,54,137,16,0
151,54,137,16,137,54,137,16,0
152,54,137,16,137,54,137,16,0
153,54,137,16,137,54,137,16,0
154,54,137,16,137,54,137,16,0
155,96,147,142,44,142,29,119,0
156,119,67,124,67,122,116,123,0
157,123,102,54,44,142,29,119,0
158,96,147,142,44,142,29,119,0
