,0,1,2,3,4,5,6,output
0,51,89,140,83,70,70,41,1
1,13,104,104,104,70,70,41,1
2,13,104,104,104,70,70,41,1
3,13,104,104,104,70,70,41,1
4,73,73,73,128,70,70,41,1
5,13,104,104,104,70,70,41,1
6,66,85,39,51,39,85,66,0
7,66,63,14,21,39,110,39,0
8,14,21,39,110,39,21,14,0
9,14,63,14,21,39,110,39,0
10,104,21,85,89,85,21,104,0
11,104,63,14,21,39,110,39,0
12,14,21,39,110,39,21,14,0
13,21,14,63,14,128,21,99,0
14,66,85,39,51,39,85,66,0
15,66,63,14,21,39,110,39,0
16,14,21,39,110,39,21,14,0
17,14,63,14,21,39,110,39,0
18,104,21,85,89,85,21,104,0
19,104,63,14,21,39,110,39,0
20,14,21,39,110,39,21,14,0
21,21,14,63,14,128,21,99,0
22,94,94,94,1,1,1,1,0
23,1,1,5,14,5,5,39,0
24,40,141,49,70,132,93,49,1
25,40,141,49,70,132,93,49,1
26,121,121,70,64,1,145,1,0
27,64,1,145,1,108,14,36,0
28,145,1,108,14,36,21,14,0
29,108,14,36,21,14,66,14,0
30,147,116,43,138,105,62,56,3
31,116,43,138,105,62,56,120,2
32,64,70,31,31,64,70,31,1
33,64,70,31,108,118,108,108,1
34,118,108,108,108,118,108,108,1
35,118,108,108,108,118,108,108,1
36,64,70,31,31,64,70,31,1
37,64,70,31,108,118,108,108,1
38,118,108,108,108,118,108,108,1
39,118,108,108,108,118,108,108,1
40,4,4,21,99,57,57,64,0
41,71,39,99,21,126,94,94,1
42,99,21,126,94,94,108,118,1
43,94,94,108,118,126,118,4,1
44,4,4,21,99,57,57,64,0
45,71,39,99,21,126,94,94,1
46,99,21,126,94,94,108,118,1
47,94,108,118,126,118,4,4,1
48,22,82,44,82,77,44,44,1
49,44,44,126,118,126,40,141,1
50,126,118,126,40,141,18,118,1
51,118,126,40,141,18,118,126,1
52,83,126,18,141,18,141,135,1
53,126,118,141,79,71,70,4,1
54,70,4,126,118,126,40,141,1
55,116,148,96,147,34,141,79,2
56,109,16,82,16,59,148,34,3
57,4,4,21,99,57,57,64,0
58,71,39,99,21,126,94,94,1
59,99,21,126,94,94,108,118,1
60,122,54,82,119,122,83,126,1
61,93,135,141,18,141,49,141,1
62,141,49,141,18,118,42,66,0
63,5,14,5,66,5,99,5,1
64,34,119,59,148,34,141,126,1
65,93,135,141,18,141,49,141,1
66,141,49,141,18,118,42,66,0
67,93,99,39,99,39,99,83,1
68,39,99,39,99,83,126,118,1
69,99,83,126,118,108,118,126,1
70,118,108,118,126,126,118,108,1
71,126,126,118,108,53,118,126,1
72,121,48,148,121,140,48,121,1
73,121,140,48,121,83,118,126,1
74,89,89,39,89,99,89,83,1
75,118,18,141,135,93,135,141,1
76,135,93,135,141,108,118,126,1
77,126,99,103,52,103,109,136,1
78,99,118,99,136,109,136,136,0
79,109,136,136,36,14,42,136,0
