,0,1,2,3,4,5,6,output
0,89,103,39,89,83,140,140,0
1,39,89,83,140,140,77,16,0
2,103,103,103,103,103,103,103,1
3,82,82,77,82,77,82,77,1
4,77,82,77,82,77,77,119,1
5,77,77,119,2,119,134,134,1
6,77,119,2,119,134,134,2,1
7,119,2,119,134,134,2,119,1
8,134,2,119,119,119,77,82,1
9,119,119,119,77,82,77,119,1
10,77,82,77,119,2,119,82,1
11,77,119,2,119,82,77,119,1
12,82,77,82,44,82,77,82,1
13,82,44,82,77,82,77,119,1
14,44,82,77,82,77,119,2,1
15,82,77,82,77,119,2,119,1
16,119,2,119,119,119,22,77,1
17,119,119,119,22,77,22,119,1
18,119,119,22,77,22,119,2,1
19,119,22,77,22,119,2,119,1
20,77,22,119,2,119,119,119,1
21,119,2,119,119,119,77,119,1
22,77,119,82,119,82,44,82,1
23,119,82,119,82,44,82,134,1
24,134,119,119,77,77,134,134,1
25,77,77,134,134,134,119,2,1
26,2,29,82,82,82,82,82,1
27,82,82,82,82,77,119,82,1
28,115,146,115,82,146,82,82,1
29,115,82,146,82,82,77,119,1
30,82,82,77,82,82,44,82,1
31,82,77,82,82,44,82,77,1
32,51,52,27,147,148,19,116,1
33,77,82,82,142,82,77,82,1
34,51,51,52,51,51,89,51,0
35,140,89,89,89,140,89,51,0
36,89,89,89,140,89,51,51,0
37,89,140,51,89,140,83,51,0
38,51,51,72,51,51,89,51,0
39,140,89,89,89,140,89,51,0
40,89,89,89,140,89,51,51,0
41,51,51,72,51,51,89,51,0
42,140,89,89,89,140,89,51,0
43,89,89,89,140,89,51,51,0
44,12,111,131,79,40,98,8,1
45,79,40,98,8,116,119,137,1
46,40,98,8,116,119,137,44,1
47,98,8,116,119,137,44,119,1
48,8,116,119,137,44,119,119,1
49,119,119,23,23,59,59,23,1
50,119,23,23,59,59,23,23,1
51,59,23,22,137,137,137,137,0
52,22,137,137,137,137,22,16,0
53,72,103,143,81,110,55,116,1
54,81,110,55,116,59,119,116,1
55,116,59,119,116,59,119,137,1
56,142,142,137,142,44,142,137,1
57,137,142,44,142,137,124,119,1
58,44,142,137,124,119,23,119,1
59,8,147,8,116,19,116,122,1
60,8,116,19,116,122,23,119,1
61,12,111,131,79,40,98,96,1
62,111,131,79,40,98,96,116,1
63,131,79,40,98,96,116,119,1
64,77,44,44,116,58,98,96,1
65,147,98,96,116,44,44,44,1
66,98,96,116,44,44,44,77,1
67,119,119,116,134,134,77,44,1
68,116,134,134,77,44,77,119,1
69,119,77,119,116,58,116,58,1
70,6,39,72,103,143,72,45,0
71,89,80,52,110,22,72,51,0
72,70,64,1,145,116,116,116,1
73,2,122,23,137,124,23,67,1
74,137,124,23,67,67,119,82,1
75,83,83,89,83,83,82,137,1
76,119,22,137,82,82,22,82,1
77,137,82,82,22,82,22,119,1
78,2,59,116,59,116,148,116,1
79,59,116,59,116,148,116,116,1
80,116,59,116,148,116,116,119,1
81,116,119,119,119,148,148,116,1
82,44,137,44,137,44,137,77,1
83,137,44,137,44,137,77,22,1
84,44,137,44,137,77,22,119,1
85,44,137,77,22,119,119,119,1
86,137,77,22,119,119,119,82,1
87,34,139,34,147,55,148,116,1
88,118,108,108,108,118,108,108,1
89,119,2,59,51,89,51,59,1
90,59,51,89,51,59,2,119,1
91,2,119,22,119,77,22,77,1
92,22,119,77,22,77,22,119,1
93,59,22,82,44,77,22,77,1
94,44,77,22,77,22,119,77,1
95,22,77,22,119,77,22,119,1
96,118,126,118,4,4,4,118,1
97,2,48,116,116,148,140,59,1
98,116,148,140,59,2,119,22,1
99,83,39,99,89,52,22,77,0
100,34,141,79,56,26,83,89,0
101,79,56,26,83,89,109,16,0
