,0,1,2,3,4,5,6,output
0,140,83,70,70,41,128,118,1
1,104,104,70,70,41,128,118,1
2,104,104,70,70,41,128,118,1
3,104,104,70,70,41,128,118,1
4,45,5,5,42,5,5,42,1
5,5,5,42,5,5,42,5,1
6,5,5,42,5,85,85,35,1
7,5,42,5,85,85,35,42,1
8,45,5,5,42,5,5,42,1
9,5,5,42,5,5,42,5,1
10,5,5,42,5,85,85,35,1
11,5,42,5,85,85,35,42,1
12,73,128,70,70,41,128,118,1
13,104,104,70,70,41,128,118,1
14,5,5,42,5,136,45,130,0
15,130,130,133,136,130,136,104,0
16,133,136,45,136,136,130,66,0
17,136,136,130,66,21,133,73,0
18,128,130,6,41,103,6,36,1
19,80,72,107,72,107,110,55,1
20,6,41,128,45,128,45,128,1
21,41,6,130,53,66,36,41,1
22,130,128,6,72,72,72,41,1
23,6,41,128,45,128,45,128,1
24,41,6,130,53,66,36,41,1
25,80,110,107,72,110,107,110,2
26,72,110,107,110,55,144,55,2
27,72,80,137,142,77,80,107,1
28,6,41,128,45,128,45,128,1
29,41,6,130,53,66,36,41,1
30,130,128,6,72,72,72,41,0
31,72,72,41,136,133,130,136,0
32,133,130,136,136,133,73,130,0
33,133,73,130,136,133,130,136,0
34,133,130,136,136,133,73,130,0
35,133,73,130,136,133,130,136,0
36,133,130,136,136,133,73,130,0
37,133,73,130,136,133,130,136,0
38,39,51,107,51,39,21,5,1
39,39,21,5,66,85,39,51,1
40,85,39,51,39,85,66,5,1
41,85,66,5,66,85,39,51,1
42,39,110,39,21,14,42,104,1
43,39,21,14,42,104,21,85,1
44,85,89,85,21,104,42,104,1
45,85,21,104,42,104,21,85,1
46,39,51,107,51,39,21,5,1
47,39,21,5,66,85,39,51,1
48,85,39,51,39,85,66,5,1
49,85,66,5,66,85,39,51,1
50,39,110,39,21,14,42,104,1
51,39,21,14,42,104,21,85,1
52,85,89,85,21,104,42,104,1
53,85,21,104,42,104,21,85,1
54,45,130,53,126,21,136,21,0
55,73,66,104,66,73,104,66,0
56,133,66,73,66,104,5,104,0
57,73,66,104,66,73,104,66,0
58,66,73,66,104,5,104,66,0
59,104,5,104,66,73,133,66,0
60,130,136,103,45,103,136,130,0
61,66,73,104,136,136,136,136,0
62,136,136,130,133,73,66,104,0
63,73,66,104,66,73,104,66,0
64,133,66,73,66,104,5,104,0
65,73,66,104,66,73,104,66,0
66,66,73,66,104,5,104,66,0
67,104,5,104,66,73,133,66,0
68,130,136,103,45,103,136,130,0
69,66,73,104,136,136,136,136,0
70,136,136,130,133,73,66,104,0
71,73,66,104,66,73,104,66,0
72,133,66,73,66,104,5,104,0
73,73,66,104,66,73,104,66,0
74,66,73,66,104,5,104,66,0
75,104,5,104,66,73,133,66,0
76,130,136,103,45,103,136,130,0
77,66,73,104,136,136,136,136,0
78,2,119,80,77,80,2,119,3
79,110,2,107,110,148,140,148,2
80,119,119,2,59,2,19,59,3
81,110,2,107,110,148,140,148,2
82,101,129,93,31,42,101,5,0
83,93,31,42,101,5,104,133,0
84,104,5,31,129,5,136,41,1
85,31,129,5,136,41,74,85,1
86,104,5,31,129,5,136,41,1
87,31,129,5,136,41,74,85,1
88,108,70,21,108,70,21,108,1
89,21,108,70,85,108,70,126,1
90,85,108,70,126,141,85,126,1
91,126,141,85,126,141,85,126,1
92,136,103,126,79,141,126,118,1
93,5,5,35,35,33,117,26,2
94,5,5,35,35,33,117,26,2
95,129,104,57,129,42,66,14,0
96,5,73,136,66,108,41,41,1
97,108,41,41,73,85,126,49,1
98,5,101,73,5,103,99,52,2
99,126,4,61,81,4,61,4,1
100,126,4,12,81,4,12,4,1
101,126,4,111,81,4,111,4,1
102,126,4,20,81,4,20,4,1
103,126,4,71,81,4,71,4,1
104,126,4,132,81,4,132,4,1
105,126,4,79,81,4,79,4,1
106,126,4,24,81,4,24,4,1
107,126,4,40,81,4,40,4,1
108,126,4,135,81,4,135,4,1
109,126,4,49,81,4,49,4,1
110,126,4,141,81,4,141,4,1
111,126,4,13,81,4,13,4,1
112,126,4,18,81,4,18,4,1
113,126,4,53,81,4,53,4,1
114,126,4,118,81,4,118,4,1
115,118,4,126,81,4,126,4,1
116,118,4,81,126,4,81,4,1
117,53,4,118,4,126,4,81,1
118,6,4,103,4,45,4,109,1
119,4,45,4,109,4,85,61,1
120,109,4,85,61,4,85,12,1
121,61,4,85,12,4,85,111,1
122,12,4,85,111,4,85,20,1
123,111,4,85,20,4,85,71,1
124,20,4,85,71,4,85,132,1
125,71,4,85,132,4,85,79,1
126,132,4,85,79,4,85,24,1
127,79,4,85,24,4,85,40,1
128,24,4,85,40,4,85,135,1
129,40,4,85,135,4,85,49,1
130,135,4,85,49,4,85,141,1
131,49,4,85,141,4,85,13,1
132,141,4,85,13,4,85,18,1
133,13,4,85,18,4,85,53,1
134,18,4,85,53,4,85,118,1
135,53,4,85,118,4,85,126,1
136,118,4,85,126,4,85,81,1
137,85,126,4,85,81,4,85,1
138,85,81,4,85,4,85,99,1
139,85,4,85,99,4,85,39,1
140,99,4,85,39,4,85,143,1
141,39,4,85,143,4,85,136,1
142,143,4,85,136,4,85,6,1
143,136,4,85,6,4,85,103,1
144,6,4,85,103,4,85,45,1
145,126,4,99,81,4,99,4,1
146,126,4,39,81,4,39,4,1
147,126,4,143,81,4,143,4,1
148,126,4,136,81,4,136,4,1
149,126,4,6,81,4,6,4,1
150,126,4,103,81,4,103,4,1
151,126,4,45,81,4,45,4,1
152,126,4,109,81,4,109,4,1
153,6,109,6,136,109,6,136,0
154,109,6,136,109,6,136,130,0
155,6,109,6,136,109,6,136,0
156,109,6,136,109,6,136,130,0
157,6,109,6,136,109,6,136,0
158,109,6,136,109,6,136,130,0
159,6,109,6,136,109,6,136,0
160,109,6,136,109,6,136,130,0
161,6,109,6,136,109,6,136,0
162,109,6,136,109,6,136,130,0
163,6,109,6,136,109,6,136,0
164,109,6,136,109,6,136,130,0
165,6,109,6,136,109,6,136,0
166,109,6,136,109,6,136,130,0
167,6,109,6,136,109,6,136,0
168,109,6,136,109,6,136,130,0
169,6,109,6,136,109,6,136,0
170,109,6,136,109,6,136,130,0
171,63,57,57,57,35,89,143,1
172,143,85,21,143,143,89,143,1
173,5,99,118,99,136,52,136,0
174,136,36,133,36,136,52,36,0
175,36,14,36,136,52,109,136,0
176,66,14,5,14,42,5,104,0
177,36,99,118,99,136,52,136,0
178,136,36,133,36,136,52,36,0
179,36,14,36,136,52,109,136,0
180,66,14,5,14,42,5,104,0
181,22,16,52,109,109,66,128,1
182,85,99,118,99,136,52,136,0
183,136,36,133,36,136,52,36,0
184,36,14,36,136,52,109,136,0
185,66,14,5,14,42,5,104,0
186,130,99,118,99,136,52,136,0
187,36,133,36,136,109,52,36,0
188,36,14,36,136,52,109,136,0
189,16,99,118,99,136,52,136,0
190,36,133,36,136,109,52,36,0
