,0,1,2,3,4,5,6,output
64,30,102,94,54,68,54,72,0
65,102,94,54,68,54,72,37,0
66,30,102,94,54,68,54,72,0
67,102,94,54,68,54,72,37,0
68,30,102,94,54,68,54,72,0
69,102,94,54,68,54,72,37,0
70,30,102,94,54,68,54,72,0
71,102,94,54,68,54,72,37,0
72,30,102,94,54,68,54,72,0
73,102,94,54,68,54,72,37,0
74,54,54,30,102,94,54,68,0
75,54,30,102,94,54,68,54,0
76,3,31,3,3,31,3,110,0
77,31,3,3,31,3,110,34,0
78,31,3,110,34,104,104,107,0
79,110,81,52,107,110,34,110,0
80,34,110,110,104,52,15,107,0
81,104,52,15,107,57,104,107,0
82,107,30,104,102,27,102,30,0
83,104,102,27,102,30,30,104,0
84,34,102,15,68,30,80,30,0
85,56,34,117,4,80,34,4,0
86,34,117,4,80,34,4,30,0
87,34,102,15,68,30,80,30,0
88,56,34,117,4,80,34,4,0
89,34,117,4,80,34,4,30,0
90,34,102,15,68,30,80,30,0
91,56,34,117,4,80,34,4,0
92,34,117,4,80,34,4,30,0
93,102,4,56,56,56,30,110,0
94,30,110,107,104,110,110,107,0
95,104,110,110,107,57,104,110,0
96,104,110,107,104,110,110,107,0
97,104,110,110,107,57,104,110,0
98,104,110,107,104,110,110,107,0
99,104,110,110,107,57,104,110,0
100,104,110,107,104,110,110,107,0
147,67,5,5,5,5,5,73,0
148,15,100,15,15,15,15,15,0
150,15,52,104,110,110,28,110,0
151,110,34,104,40,100,15,110,0
152,57,107,52,57,52,81,3,0
153,3,81,52,57,107,52,57,0
154,107,52,57,107,104,52,57,0
155,57,27,104,110,80,34,80,0
156,27,104,110,80,34,80,110,0
157,81,52,57,81,110,110,110,0
158,110,110,110,104,107,57,52,0
159,57,107,52,57,52,81,3,0
160,3,81,52,57,107,52,57,0
161,107,52,57,107,104,52,57,0
162,57,27,104,110,80,34,80,0
163,27,104,110,80,34,80,110,0
164,81,52,57,81,110,110,110,0
165,110,110,110,104,107,57,52,0
166,57,107,52,57,52,81,3,0
167,3,81,52,57,107,52,57,0
168,107,52,57,107,104,52,57,0
169,57,27,104,110,80,34,80,0
170,27,104,110,80,34,80,110,0
171,81,52,57,81,110,110,110,0
231,27,10,31,110,27,10,31,0
232,27,10,31,80,104,52,85,0
233,31,80,104,52,85,52,104,0
256,103,72,22,31,78,3,81,0
257,104,107,52,81,103,58,109,0
258,52,81,103,58,109,58,104,0
259,72,73,72,55,40,72,52,0
260,72,55,40,72,52,40,104,0
266,30,3,85,30,3,85,3,0
267,30,3,85,3,49,104,3,0
268,3,49,104,3,49,104,3,0
269,3,49,104,3,49,104,3,0
270,3,22,103,3,110,30,58,0
271,3,22,103,3,110,30,58,0
272,115,100,94,115,68,15,44,0
274,97,78,97,97,3,97,81,0
276,72,52,50,72,85,15,102,0
278,40,30,102,5,85,109,15,0
279,5,85,109,15,85,104,15,0
280,15,85,104,15,85,104,15,0
281,15,85,104,15,85,104,15,0
336,40,44,85,97,31,44,31,0
337,40,44,85,97,31,44,31,0
346,34,80,110,3,81,52,15,0
347,110,3,81,52,15,27,104,0
348,85,103,109,40,85,52,27,0
349,40,44,85,97,31,44,31,0
