,0,1,2,3,4,5,6,output
0,70,70,28,110,110,28,15,0
11,97,97,54,50,0,119,110,0
12,28,56,80,117,56,34,117,0
46,121,25,115,62,43,19,66,0
98,15,76,28,15,76,28,110,0
99,15,76,28,110,80,86,39,0
100,110,80,86,39,80,86,39,0
101,39,70,36,70,39,16,39,0
102,39,16,39,11,86,70,66,0
103,39,11,86,70,66,70,86,0
104,86,70,66,70,86,11,86,0
105,86,11,86,16,86,70,66,0
106,39,80,76,100,76,80,39,0
107,39,80,86,110,76,94,76,0
141,80,100,62,57,110,115,110,0
142,100,62,57,110,115,110,3,0
143,62,57,110,115,110,3,86,0
144,57,110,115,110,3,86,86,0
145,110,115,110,3,86,86,86,0
146,110,3,86,86,86,86,86,0
147,3,97,81,97,104,97,27,0
148,97,81,97,104,97,27,97,0
149,81,97,104,97,27,97,86,0
150,97,104,97,27,97,86,86,0
151,97,27,97,86,86,86,86,0
152,2,47,80,2,47,34,2,0
153,2,8,80,2,8,34,2,0
154,2,88,80,2,88,34,2,0
155,2,14,80,2,14,34,2,0
156,2,55,80,2,55,34,2,0
157,2,106,80,2,106,34,2,0
158,2,62,80,2,62,34,2,0
159,2,18,80,2,18,34,2,0
160,2,29,80,2,29,34,2,0
161,2,109,80,2,109,34,2,0
162,2,37,80,2,37,34,2,0
163,2,115,80,2,115,34,2,0
164,2,9,80,2,9,34,2,0
165,2,12,80,2,12,34,2,0
166,2,40,80,2,40,34,2,0
167,2,94,80,2,94,34,2,0
168,2,100,80,2,100,34,2,0
169,2,64,80,2,64,34,2,0
170,110,2,4,2,80,2,34,0
171,2,68,80,2,68,34,2,0
172,2,76,80,2,76,34,2,0
173,2,28,80,2,28,34,2,0
174,2,117,80,2,117,34,2,0
175,2,110,80,2,110,34,2,0
176,2,4,80,2,4,34,2,0
177,2,80,4,2,80,34,2,0
178,2,34,4,2,34,80,2,0
179,4,2,34,80,2,34,86,0
180,80,2,34,86,2,86,47,0
181,86,2,86,47,2,86,8,0
182,47,2,86,8,2,86,88,0
183,8,2,86,88,2,86,14,0
184,88,2,86,14,2,86,55,0
185,14,2,86,55,2,86,106,0
186,55,2,86,106,2,86,62,0
187,106,2,86,62,2,86,18,0
188,62,2,86,18,2,86,29,0
189,18,2,86,29,2,86,109,0
190,29,2,86,109,2,86,37,0
191,109,2,86,37,2,86,115,0
192,37,2,86,115,2,86,9,0
193,115,2,86,9,2,86,12,0
194,9,2,86,12,2,86,40,0
195,12,2,86,40,2,86,94,0
196,40,2,86,94,2,86,100,0
197,94,2,86,100,2,86,64,0
198,86,100,2,86,64,2,86,0
199,86,64,2,86,2,86,68,0
200,86,2,86,68,2,86,76,0
201,68,2,86,76,2,86,28,0
202,76,2,86,28,2,86,117,0
203,28,2,86,117,2,86,110,0
204,117,2,86,110,2,86,4,0
205,110,2,86,4,2,86,80,0
