,0,1,2,3,4,5,6,output
2,100,15,15,15,15,15,15,0
39,54,68,54,72,37,104,104,0
40,72,37,104,104,81,3,31,0
41,37,104,104,81,3,31,34,0
42,81,3,31,34,3,3,31,0
43,3,31,34,3,3,31,34,0
44,34,3,3,31,34,3,3,0
45,3,3,31,34,3,3,31,0
46,31,34,3,3,31,3,3,0
47,57,57,102,57,57,57,57,0
48,57,57,57,57,102,3,31,0
49,57,57,57,102,3,31,34,0
50,102,3,31,34,3,3,31,0
51,3,31,34,3,3,31,34,0
52,34,3,3,31,34,3,3,0
53,3,3,31,34,3,3,31,0
54,31,34,3,3,31,3,3,0
55,54,68,54,104,104,81,81,0
56,104,104,81,81,81,3,31,0
57,104,81,81,81,3,31,34,0
58,81,3,31,34,3,3,31,0
59,3,31,34,3,3,31,34,0
60,34,3,3,31,34,3,3,0
61,3,3,31,34,3,3,31,0
62,31,34,3,3,31,3,3,0
63,81,15,28,38,84,38,28,0
64,3,52,68,28,38,28,68,0
65,10,102,15,76,102,10,49,0
66,49,78,3,102,15,117,15,0
67,3,102,15,117,15,102,3,0
68,3,78,3,102,15,117,15,0
69,102,78,117,15,102,78,15,0
70,102,26,28,15,102,26,15,0
71,26,28,15,102,26,15,102,0
72,81,15,28,38,84,38,28,0
73,3,52,68,28,38,28,68,0
74,10,102,15,76,102,10,49,0
75,49,78,3,102,15,117,15,0
76,3,102,15,117,15,102,3,0
77,3,78,3,102,15,117,15,0
78,102,78,117,15,102,78,15,0
79,102,26,28,15,102,26,15,0
80,26,28,15,102,26,15,102,0
81,83,73,73,73,0,0,0,0
82,73,73,0,0,0,0,3,0
83,73,0,0,0,0,3,10,0
84,0,0,0,3,10,3,3,0
85,0,3,10,3,3,28,3,0
86,3,10,3,3,28,3,10,0
156,5,5,5,73,73,104,57,0
157,5,73,73,104,57,15,3,0
158,81,52,57,107,52,57,52,0
159,81,52,57,107,52,57,52,0
160,81,52,57,107,52,57,52,0
161,81,52,57,107,52,57,52,0
162,81,52,57,107,52,57,52,0
163,81,52,57,107,52,57,52,0
198,12,115,37,115,12,94,31,0
199,37,115,12,94,31,52,3,0
200,12,94,31,52,3,10,3,0
201,31,52,3,10,3,52,3,0
202,3,70,94,100,66,76,70,0
203,94,100,66,76,70,38,3,0
204,66,76,70,38,3,70,3,0
205,70,38,3,70,3,28,3,0
210,12,115,37,115,12,94,31,0
211,37,115,12,94,31,52,3,0
212,12,94,31,52,3,10,3,0
213,31,52,3,10,3,52,3,0
214,10,3,52,3,76,3,70,0
215,52,3,76,3,70,38,3,0
216,76,3,70,38,3,70,3,0
217,70,38,3,70,3,28,3,0
232,16,16,60,16,95,1,46,0
233,60,16,95,1,46,38,3,0
234,46,1,46,1,46,1,1,0
235,46,1,46,1,1,46,3,0
236,46,1,1,46,3,38,3,0
239,103,50,22,22,31,78,31,0
240,3,31,78,103,22,31,78,0
241,78,103,22,31,78,31,3,0
242,81,67,73,67,22,31,78,0
243,73,67,22,31,78,31,3,0
244,3,31,78,103,72,22,31,0
245,52,67,73,2,119,54,72,0
246,73,2,119,54,72,49,3,0
247,3,57,3,49,67,5,58,0
248,3,49,67,5,58,31,3,0
249,57,3,31,22,72,50,26,0
250,22,72,50,26,72,3,26,0
251,26,72,3,26,57,3,57,0
252,26,50,72,22,72,50,26,0
253,22,72,50,26,72,3,26,0
254,26,72,3,26,57,3,57,0
255,72,26,72,26,72,26,72,0
256,26,72,54,2,72,55,40,0
257,2,72,55,40,72,3,40,0
258,40,72,3,40,57,3,57,0
259,40,55,72,119,72,54,49,0
260,119,72,54,49,72,3,49,0
261,49,72,3,49,57,3,57,0
262,49,54,72,67,58,5,31,0
263,67,58,5,31,58,3,31,0
264,31,58,3,31,57,3,57,0
265,31,5,58,22,103,50,78,0
266,22,103,50,78,103,3,78,0
267,3,78,57,3,30,57,110,0
268,3,30,57,110,57,3,80,0
269,110,57,3,80,57,3,34,0
270,80,57,3,34,57,3,80,0
271,34,57,3,80,57,3,34,0
272,80,57,3,34,57,3,80,0
273,34,57,3,80,57,3,34,0
274,80,28,28,80,28,80,2,0
275,80,28,80,2,110,3,40,0
276,2,110,3,40,110,3,40,0
277,40,110,3,40,110,3,40,0
278,3,40,110,3,40,110,3,0
279,110,3,40,110,3,40,3,0
280,40,110,3,40,3,40,3,0
281,3,40,3,40,3,109,3,0
282,3,40,3,109,3,40,3,0
283,3,109,3,40,3,72,3,0
284,3,40,3,72,3,40,3,0
285,3,72,3,40,3,58,3,0
286,3,40,3,58,3,40,3,0
287,40,3,58,3,40,3,103,0
288,58,3,40,3,103,3,3,0
289,3,40,3,103,3,3,40,0
290,3,103,3,3,40,3,3,0
291,3,40,3,3,40,3,40,0
292,3,40,3,40,110,3,40,0
293,40,110,3,40,110,3,40,0
294,40,110,3,40,110,3,40,0
295,3,40,110,3,40,110,3,0
297,3,40,110,3,40,3,85,0
299,3,40,3,85,30,3,85,0
301,85,30,3,85,30,3,85,0
303,85,30,3,85,30,3,85,0
305,3,85,30,3,85,30,3,0
306,3,85,30,3,85,3,49,0
307,3,85,3,49,104,3,49,0
308,49,104,3,49,104,3,49,0
309,49,104,3,49,104,3,49,0
310,3,49,104,3,49,104,3,0
311,104,3,49,3,31,27,24,0
312,3,31,27,24,27,3,31,0
313,3,31,50,3,31,24,119,0
314,31,22,50,103,31,78,103,0
315,103,31,78,103,81,3,22,0
316,68,22,50,103,31,78,103,0
318,78,103,81,3,22,103,85,0
320,3,22,103,85,52,3,85,0
321,85,52,3,85,81,3,31,0
322,3,22,50,103,31,78,103,0
323,103,31,78,103,81,3,22,0
324,67,22,50,103,31,78,103,0
326,78,103,81,3,22,103,85,0
328,3,22,103,85,52,3,85,0
329,85,52,3,85,81,3,31,0
358,24,22,50,103,31,78,103,0
359,103,31,78,103,81,3,22,0
360,100,100,94,115,58,5,31,0
361,31,22,103,50,31,78,103,0
362,50,31,78,103,81,3,22,0
363,31,103,58,103,24,58,26,0
364,24,58,26,5,3,58,57,0
365,3,58,57,5,3,58,57,0
366,58,57,103,50,31,78,103,0
367,50,31,78,103,81,3,22,0
368,110,80,100,62,57,110,115,0
369,86,86,86,39,86,87,70,0
370,86,86,39,86,87,70,28,0
371,86,87,70,28,3,3,81,0
372,87,70,28,3,3,81,81,0
373,87,70,78,97,97,78,97,0
374,86,86,86,39,86,87,70,0
375,86,86,39,86,87,70,28,0
376,86,87,70,28,3,3,81,0
377,87,70,28,3,3,81,81,0
378,19,66,118,87,70,81,70,0
380,3,15,100,110,85,31,102,0
385,30,15,34,28,76,15,102,0
386,3,36,50,103,31,78,103,0
387,103,31,78,103,81,3,22,0
388,110,80,100,62,57,110,115,0
389,115,110,3,22,72,50,26,0
390,50,72,5,22,72,50,26,0
391,57,72,109,119,72,54,26,0
392,109,119,72,54,26,72,3,0
393,72,73,54,119,72,54,26,0
394,54,119,72,54,26,72,3,0
395,72,54,119,119,72,54,26,0
396,72,54,26,72,3,54,40,0
397,72,3,54,40,72,3,40,0
404,72,22,72,22,109,54,49,0
405,22,109,54,49,109,3,49,0
406,49,109,3,49,57,3,57,0
407,49,54,109,22,72,54,49,0
408,109,22,72,54,49,72,3,0
409,72,54,49,72,3,49,3,0
410,49,72,3,49,3,49,3,0
411,49,54,72,22,58,5,31,0
412,22,58,5,31,58,3,31,0
413,31,58,3,31,57,3,57,0
414,31,5,58,22,72,50,78,0
415,22,72,50,78,72,3,78,0
416,78,72,3,78,57,3,57,0
417,78,50,72,22,72,50,78,0
418,22,72,50,78,72,3,78,0
419,55,5,55,5,55,55,55,0
420,5,55,5,55,55,55,55,0
421,55,5,55,55,55,55,3,0
422,5,55,55,55,55,3,3,0
423,55,55,55,55,3,3,3,0
424,55,55,55,3,3,3,3,0
480,85,97,31,44,31,15,104,0
483,85,97,31,44,31,15,104,0
498,100,40,100,15,76,34,80,0
509,85,97,31,44,31,15,104,0
511,28,28,28,76,15,15,28,0
