,0,1,2,3,4,5,6,output
1,114,38,70,114,66,54,54,0
2,104,9,81,81,81,54,54,0
3,104,9,81,81,81,54,54,0
4,104,9,81,81,81,54,54,0
5,26,31,68,68,57,57,57,0
6,57,57,57,102,57,57,57,0
7,26,31,68,68,57,57,57,0
8,57,57,57,102,57,57,57,0
9,57,57,57,57,102,54,54,0
10,104,9,81,81,81,54,54,0
11,52,15,107,57,104,107,30,0
12,107,57,104,107,30,104,102,0
13,30,104,102,27,102,30,30,0
14,87,42,15,68,30,80,4,0
15,15,68,30,80,4,30,102,0
16,30,80,4,30,102,34,102,0
17,117,4,80,34,4,30,104,0
18,56,30,15,68,30,80,4,0
19,15,68,30,80,4,30,102,0
20,30,80,4,30,102,34,102,0
21,117,4,80,34,4,30,104,0
22,63,84,15,68,30,80,4,0
23,15,68,30,80,4,30,102,0
24,30,80,4,30,102,34,102,0
25,117,4,80,34,4,30,104,0
26,15,28,87,28,15,10,49,0
27,28,15,10,49,10,102,15,0
28,102,15,76,102,10,49,78,0
29,10,49,78,3,102,15,117,0
30,102,15,117,15,102,3,78,0
31,102,3,78,3,102,15,117,0
32,15,117,15,102,3,78,117,0
33,3,78,117,15,102,78,117,0
34,15,102,78,117,15,102,78,0
35,102,78,15,102,3,26,28,0
36,3,26,28,15,102,26,28,0
37,15,102,26,28,15,102,26,0
38,15,28,87,28,15,10,49,0
39,28,15,10,49,10,102,15,0
40,102,15,76,102,10,49,78,0
41,10,49,78,3,102,15,117,0
42,102,15,117,15,102,3,78,0
43,102,3,78,3,102,15,117,0
44,15,117,15,102,3,78,117,0
45,3,78,117,15,102,78,117,0
46,15,102,78,117,15,102,78,0
47,102,78,15,102,3,26,28,0
48,3,26,28,15,102,26,28,0
49,15,102,26,28,15,102,26,0
51,56,38,38,117,36,117,36,1
52,38,117,36,117,36,66,64,1
53,36,117,36,66,64,66,64,1
54,66,64,12,64,12,9,36,1
56,96,59,96,25,113,25,90,1
57,25,113,25,90,12,64,36,1
58,36,12,64,117,80,56,80,1
59,93,93,12,115,114,35,36,1
61,115,15,100,115,15,100,85,0
62,115,15,100,85,72,102,85,0
63,85,72,102,85,72,102,85,0
64,10,52,52,10,72,109,72,0
65,70,39,3,15,100,110,85,0
66,85,49,72,52,50,72,85,0
67,15,110,30,15,34,28,76,0
68,15,94,110,15,94,54,40,0
69,15,94,54,40,37,102,40,0
70,40,37,102,40,30,102,40,0
71,40,30,102,40,30,102,40,0
72,40,30,102,40,30,102,40,0
73,104,15,85,104,15,50,31,0
74,104,15,50,31,72,102,31,0
75,31,72,102,31,27,102,31,0
76,102,31,27,102,31,27,102,0
77,2,47,94,2,47,100,2,1
78,2,8,94,2,8,100,2,1
79,2,88,94,2,88,100,2,1
80,2,14,94,2,14,100,2,1
81,2,55,94,2,55,100,2,1
82,2,106,94,2,106,100,2,1
83,2,62,94,2,62,100,2,1
84,2,18,94,2,18,100,2,1
85,2,29,94,2,29,100,2,1
86,2,109,94,2,109,100,2,1
87,2,37,94,2,37,100,2,1
88,2,115,94,2,115,100,2,1
89,2,9,94,2,9,100,2,1
90,2,12,94,2,12,100,2,1
91,2,40,94,2,40,100,2,1
92,2,94,40,2,94,100,2,1
93,2,100,40,2,100,94,2,1
94,80,2,100,34,2,100,86,1
95,34,2,100,86,2,64,47,1
96,86,2,64,47,2,64,8,1
97,47,2,64,8,2,64,88,1
98,8,2,64,88,2,64,14,1
99,88,2,64,14,2,64,55,1
100,14,2,64,55,2,64,106,1
101,55,2,64,106,2,64,62,1
102,106,2,64,62,2,64,18,1
103,62,2,64,18,2,64,29,1
104,18,2,64,29,2,64,109,1
105,29,2,64,109,2,64,37,1
106,109,2,64,37,2,64,115,1
107,37,2,64,115,2,64,9,1
108,115,2,64,9,2,64,12,1
109,9,2,64,12,2,64,40,1
110,12,2,64,40,2,64,94,1
111,40,2,64,94,2,64,100,1
112,64,94,2,64,100,2,64,1
113,64,100,2,64,2,64,68,1
114,64,2,64,68,2,64,76,1
115,68,2,64,76,2,64,28,1
116,76,2,64,28,2,64,117,1
117,28,2,64,117,2,64,110,1
118,117,2,64,110,2,64,4,1
119,110,2,64,4,2,64,80,1
120,4,2,64,80,2,64,34,1
121,12,2,40,2,94,2,100,1
122,2,68,94,2,68,100,2,1
123,2,76,94,2,76,100,2,1
124,2,28,94,2,28,100,2,1
125,2,117,94,2,117,100,2,1
126,2,110,94,2,110,100,2,1
127,2,4,94,2,4,100,2,1
128,2,80,94,2,80,100,2,1
129,2,34,94,2,34,100,2,1
130,2,86,94,2,86,100,2,1
