,0,1,2,3,4,5,6,output
0,24,72,78,103,54,50,83,0
1,72,78,103,54,50,83,83,0
2,78,103,54,50,83,83,73,0
3,24,72,78,103,54,50,83,0
4,72,78,103,54,50,83,83,0
5,78,103,54,50,83,83,73,0
6,22,22,22,22,22,22,22,0
7,22,22,22,22,22,22,22,0
8,22,22,22,22,22,22,22,0
9,22,22,22,22,22,22,22,0
10,2,2,2,2,2,2,22,0
11,2,2,2,2,2,2,22,0
12,2,2,2,2,2,2,22,0
13,29,22,35,62,12,12,62,0
14,29,22,35,62,12,12,62,0
15,22,22,22,22,22,22,22,0
16,22,22,22,22,22,22,22,0
17,22,22,22,22,22,22,22,0
18,22,22,22,22,22,22,22,0
19,2,2,2,2,2,2,22,0
20,22,22,22,22,22,22,22,0
21,22,22,22,22,22,22,22,0
22,22,22,22,22,22,22,22,0
23,22,22,22,22,22,22,22,0
24,2,2,2,2,2,2,22,0
25,2,2,2,2,2,2,22,0
26,2,2,2,2,2,2,22,0
27,29,22,35,62,12,12,62,0
28,22,22,22,22,22,22,22,0
29,22,22,22,22,22,22,22,0
30,22,22,22,22,22,22,22,0
31,22,22,22,22,22,22,22,0
32,2,2,2,2,2,2,22,0
33,44,44,44,44,44,44,44,0
34,44,44,44,44,44,44,44,0
35,44,44,44,44,44,44,44,0
36,44,44,44,44,44,44,44,0
37,44,44,44,44,44,44,44,0
38,44,44,44,44,44,44,44,0
39,44,44,44,44,44,44,44,0
40,44,44,44,44,44,44,44,0
41,44,44,44,44,44,44,44,0
42,44,44,44,44,44,44,44,0
43,44,44,44,44,44,44,44,0
44,44,44,44,44,44,44,44,0
45,44,44,44,44,44,44,44,0
46,44,44,44,44,44,44,44,0
47,44,44,44,44,44,44,44,0
48,44,44,44,44,44,44,44,0
49,44,44,44,44,44,44,44,0
50,44,44,44,44,44,44,44,0
51,44,44,44,44,44,44,44,0
52,44,44,44,44,44,44,44,0
53,44,44,44,44,44,44,44,0
54,44,44,44,44,44,44,44,0
55,44,44,44,44,44,44,44,0
56,44,44,44,44,44,44,44,0
57,67,67,67,5,5,5,5,0
58,67,67,5,5,5,5,5,0
59,67,5,5,5,5,5,73,0
60,5,5,5,5,5,73,73,0
61,5,5,5,5,73,73,73,0
62,67,67,67,5,5,5,5,0
63,67,67,5,5,5,5,5,0
64,67,5,5,5,5,5,73,0
65,5,5,5,5,5,73,73,0
66,5,5,5,5,73,73,73,0
67,67,67,67,5,5,5,5,0
68,67,67,5,5,5,5,5,0
69,67,5,5,5,5,5,73,0
70,5,5,5,5,5,73,73,0
71,5,5,5,5,73,73,73,0
72,67,67,67,5,5,5,5,0
73,67,67,5,5,5,5,5,0
74,67,67,67,5,5,5,5,0
75,67,67,5,5,5,5,5,0
76,67,5,5,5,5,5,73,0
