,0,1,2,3,4,5,6,output
0,54,72,37,104,104,81,3,0
1,104,81,3,31,34,3,3,0
2,102,57,57,57,57,102,3,0
3,57,102,3,31,34,3,3,0
4,54,104,104,81,81,81,3,0
5,81,81,3,31,34,3,3,0
6,3,3,31,3,3,31,3,0
7,107,110,104,110,81,52,107,0
8,68,80,56,4,63,60,63,1
9,56,4,63,60,63,56,84,1
10,42,15,68,30,80,4,30,0
11,68,30,80,4,30,102,34,0
12,15,68,30,80,80,4,80,0
13,80,4,80,56,34,117,4,0
14,30,15,68,30,80,4,30,0
15,68,30,80,4,30,102,34,0
16,15,68,30,80,80,4,80,0
17,80,4,80,56,34,117,4,0
18,56,56,56,56,63,56,63,1
19,56,63,56,63,87,84,56,1
20,87,84,87,42,118,42,42,1
21,111,16,63,16,63,56,63,1
22,36,56,56,63,63,60,63,1
23,84,56,56,63,111,116,60,1
24,84,15,68,30,80,4,30,0
25,68,30,80,4,30,102,34,0
26,15,68,30,80,80,4,80,0
27,80,4,80,56,34,117,4,0
28,107,57,104,110,81,15,28,1
29,84,38,28,15,81,15,28,1
30,78,78,78,78,81,15,28,1
31,84,38,28,15,81,15,28,1
32,102,3,3,78,78,78,78,0
33,3,3,78,78,78,78,78,0
34,78,78,34,34,80,80,39,0
38,76,39,4,28,56,80,117,0
39,63,39,87,16,56,38,60,1
41,15,15,52,104,110,110,28,0
42,107,104,52,57,27,104,110,0
43,107,104,52,57,27,104,110,0
44,107,104,52,57,27,104,110,0
45,122,74,122,1,46,1,87,1
46,122,74,122,1,46,1,87,1
47,1,46,1,1,46,3,38,1
48,1,46,38,46,1,1,46,1
49,30,57,110,57,3,80,57,0
50,57,3,34,57,3,80,57,0
51,57,3,34,57,3,80,57,0
52,80,57,3,34,57,3,76,0
53,39,38,39,38,38,39,38,0
54,39,38,38,39,38,39,34,0
55,39,38,39,34,70,34,70,0
56,39,34,70,34,70,70,34,0
57,85,104,22,85,15,110,30,0
58,2,47,4,2,47,80,2,0
59,2,8,4,2,8,80,2,0
60,2,88,4,2,88,80,2,0
61,2,14,4,2,14,80,2,0
62,2,55,4,2,55,80,2,0
63,2,106,4,2,106,80,2,0
64,2,62,4,2,62,80,2,0
65,2,18,4,2,18,80,2,0
66,2,29,4,2,29,80,2,0
67,2,109,4,2,109,80,2,0
68,2,37,4,2,37,80,2,0
69,2,115,4,2,115,80,2,0
70,2,9,4,2,9,80,2,0
71,2,12,4,2,12,80,2,0
72,2,40,4,2,40,80,2,0
73,2,94,4,2,94,80,2,0
74,2,100,4,2,100,80,2,0
75,2,64,4,2,64,80,2,0
76,117,2,110,2,4,2,80,0
77,2,68,4,2,68,80,2,0
78,2,76,4,2,76,80,2,0
79,2,28,4,2,28,80,2,0
80,2,117,4,2,117,80,2,0
81,2,110,4,2,110,80,2,0
82,2,4,110,2,4,80,2,0
83,2,80,110,2,80,4,2,0
84,4,2,80,34,2,80,86,0
85,34,2,80,86,2,34,47,0
86,86,2,34,47,2,34,8,0
87,47,2,34,8,2,34,88,0
88,8,2,34,88,2,34,14,0
89,88,2,34,14,2,34,55,0
90,14,2,34,55,2,34,106,0
91,55,2,34,106,2,34,62,0
92,106,2,34,62,2,34,18,0
93,62,2,34,18,2,34,29,0
94,18,2,34,29,2,34,109,0
95,29,2,34,109,2,34,37,0
96,109,2,34,37,2,34,115,0
97,37,2,34,115,2,34,9,0
98,115,2,34,9,2,34,12,0
99,9,2,34,12,2,34,40,0
100,12,2,34,40,2,34,94,0
101,40,2,34,94,2,34,100,0
102,94,2,34,100,2,34,64,0
103,34,100,2,34,64,2,34,0
104,34,64,2,34,2,34,68,0
105,34,2,34,68,2,34,76,0
106,68,2,34,76,2,34,28,0
107,76,2,34,28,2,34,117,0
108,28,2,34,117,2,34,110,0
109,117,2,34,110,2,34,4,0
110,110,2,34,4,2,34,80,0
111,2,86,4,2,86,80,2,0
112,62,11,80,114,100,43,62,0
113,80,114,100,43,62,11,34,1
114,100,43,62,11,34,38,84,1
115,84,1,84,25,93,35,62,1
116,103,103,103,103,103,103,11,0
117,34,38,70,28,76,28,70,1
118,11,60,16,1,65,60,16,1
119,28,76,66,100,40,100,15,0
120,62,11,80,114,100,43,62,0
121,80,114,100,43,62,11,34,1
122,100,43,62,11,34,38,84,1
123,84,1,84,25,93,35,62,1
124,11,11,39,80,28,66,28,0
125,80,80,80,80,80,80,80,0
126,80,80,80,80,80,80,80,0
127,80,80,80,80,80,80,34,0
128,80,80,80,80,80,34,34,0
129,80,80,80,80,34,34,34,0
130,80,80,80,34,34,34,34,0
