,0,1,2,3,4,5,6,output
0,42,42,118,84,16,63,56,0
1,84,16,63,56,63,111,63,0
2,56,63,111,63,116,111,21,0
3,63,60,63,56,84,56,56,0
4,88,105,62,29,75,6,92,0
5,25,121,42,122,92,46,17,0
6,121,42,122,92,46,17,16,0
7,42,122,92,46,17,16,111,0
8,122,92,46,17,16,111,111,0
9,87,42,92,46,95,92,46,0
10,46,95,92,46,95,111,46,0
11,95,111,116,116,116,116,116,0
12,116,116,116,116,111,116,33,0
13,39,87,16,56,38,60,11,0
14,95,46,45,1,21,1,98,0
16,100,66,66,66,70,66,66,0
17,70,66,66,65,111,16,95,0
18,16,65,16,116,60,116,60,0
19,41,65,41,65,41,65,33,0
20,41,65,41,65,33,65,111,0
21,41,65,33,65,111,16,111,0
22,33,65,111,16,111,33,111,0
23,111,16,111,33,111,33,111,0
24,111,33,111,33,111,33,111,0
25,111,33,111,33,111,33,111,0
26,111,33,111,33,111,33,111,0
