,0,1,2,3,4,5,6,output
0,22,22,12,35,29,9,115,1
1,22,22,12,35,29,9,115,1
2,67,67,67,67,67,67,67,0
3,67,67,67,67,67,67,67,0
4,67,67,67,58,58,103,5,0
5,67,67,67,67,5,5,50,0
6,67,67,67,5,5,50,2,0
7,22,22,12,35,29,9,115,1
8,22,22,12,35,29,9,115,1
9,22,22,12,35,29,9,115,1
10,22,22,12,35,29,9,115,1
11,67,67,67,67,67,67,67,0
12,67,67,67,67,67,67,67,0
13,67,67,67,58,58,103,5,0
14,67,67,67,67,5,5,50,0
15,67,67,67,5,5,50,2,0
16,67,67,67,67,67,67,67,0
17,67,67,67,67,67,67,67,0
18,67,67,67,58,58,103,5,0
19,67,67,67,67,5,5,50,0
20,67,67,67,5,5,50,2,0
21,22,22,12,35,29,9,115,1
22,22,22,12,35,29,9,115,1
23,67,67,67,67,67,67,67,0
24,67,67,67,67,67,67,67,0
25,67,67,67,58,58,103,5,0
26,67,67,67,67,5,5,50,0
27,67,67,67,5,5,50,2,0
28,22,22,12,35,29,9,115,1
29,22,22,12,35,29,9,115,1
30,67,67,67,67,67,67,67,0
31,67,67,67,67,67,67,67,0
32,67,67,67,58,58,103,5,0
33,67,67,67,67,5,5,50,0
34,67,67,67,5,5,50,2,0
35,58,58,103,5,5,5,50,0
36,58,103,5,5,5,50,2,0
37,22,22,12,35,29,9,115,1
38,22,22,12,35,29,9,115,1
39,67,67,67,67,67,67,67,0
40,67,67,67,67,67,67,67,0
41,67,67,67,58,58,103,5,0
42,67,67,67,67,5,5,50,0
43,67,67,67,5,5,50,2,0
44,22,22,12,35,29,9,115,1
45,22,22,12,35,29,9,115,1
46,22,22,12,35,29,9,115,1
47,22,22,12,35,29,9,115,1
48,67,67,67,67,67,67,67,0
49,67,67,67,67,67,67,67,0
50,67,67,67,58,58,103,5,0
51,67,67,67,67,5,5,50,0
52,67,67,67,5,5,50,2,0
53,67,67,67,67,67,67,67,0
54,67,67,67,67,67,67,67,0
55,67,67,67,58,58,103,5,0
56,67,67,67,67,5,5,50,0
57,67,67,67,5,5,50,2,0
58,22,22,12,35,29,9,115,1
59,22,22,12,35,29,9,115,1
60,67,67,67,67,67,67,67,0
61,67,67,67,67,67,67,67,0
62,67,67,67,58,58,103,5,0
63,67,67,67,67,5,5,50,0
64,67,67,67,5,5,50,2,0
65,22,22,12,35,29,9,115,1
66,22,22,12,35,29,9,115,1
67,67,67,67,67,67,67,67,0
68,67,67,67,67,67,67,67,0
69,67,67,67,58,58,103,5,0
70,67,67,67,67,5,5,50,0
71,67,67,67,5,5,50,2,0
72,58,58,103,5,5,5,50,0
73,58,103,5,5,5,50,2,0
74,3,81,107,104,107,52,81,0
75,107,104,107,52,81,103,58,0
76,72,49,3,57,3,49,67,0
77,57,49,3,72,49,54,72,0
78,72,49,54,72,67,58,5,0
79,58,3,31,57,3,57,31,0
80,57,3,57,31,3,58,31,0
81,109,3,40,3,72,3,40,0
82,103,81,3,22,103,3,110,0
83,103,85,52,3,85,81,3,0
84,103,81,3,22,103,3,110,0
85,103,85,52,3,85,81,3,0
86,103,15,85,103,52,85,52,0
87,103,52,85,52,85,58,15,0
88,52,85,58,15,85,58,15,0
89,15,85,58,15,85,58,52,0
90,110,115,110,80,100,100,94,0
91,80,100,100,94,115,58,5,0
92,72,49,102,52,31,49,31,0
93,52,31,49,31,103,58,103,0
94,103,58,103,24,58,26,5,0
95,58,26,5,3,58,57,5,0
96,58,57,5,3,58,57,5,0
97,103,22,103,22,103,22,103,0
98,103,22,103,22,103,22,58,0
99,3,49,3,72,49,54,72,0
100,72,49,54,72,22,58,5,0
101,58,3,31,57,3,57,31,0
102,57,3,57,31,3,58,31,0
103,2,47,2,2,2,73,73,1
104,47,109,2,47,2,73,73,1
105,47,2,73,73,55,18,88,1
106,2,47,106,2,47,62,2,1
107,2,8,106,2,8,62,2,1
108,2,88,106,2,88,62,2,1
109,2,14,106,2,14,62,2,1
110,2,55,106,2,55,62,2,1
111,2,106,55,2,106,62,2,1
