,0,1,2,3,4,5,6,output
1,54,68,54,72,37,104,104,0
2,68,54,72,37,104,104,9,0
3,54,72,37,104,104,9,81,0
4,54,68,54,72,37,104,104,0
5,68,54,72,37,104,104,9,0
6,54,72,37,104,104,9,81,0
7,54,68,54,72,37,104,104,0
8,68,54,72,37,104,104,9,0
9,54,72,37,104,104,9,81,0
10,94,54,68,54,72,37,104,0
11,54,68,54,72,37,104,104,0
12,68,54,72,37,104,104,9,0
13,54,72,37,104,104,9,81,0
14,30,102,94,54,68,54,104,0
15,102,94,54,68,54,104,104,0
16,94,54,68,54,104,104,81,0
17,110,34,104,104,107,110,104,0
18,102,15,68,30,80,30,4,1
19,102,15,68,30,80,30,4,1
20,102,15,68,30,80,30,4,1
21,107,104,110,110,107,57,104,0
22,81,15,28,38,84,38,28,0
23,10,15,28,87,28,15,10,0
24,10,31,81,15,68,70,68,0
25,81,15,68,70,68,15,81,0
26,81,31,81,15,68,70,68,0
27,15,102,3,3,78,78,78,0
28,81,15,28,38,84,38,28,0
29,10,15,28,87,28,15,10,0
30,10,31,81,15,68,70,68,0
31,81,15,68,70,68,15,81,0
32,81,31,81,15,68,70,68,0
33,34,80,80,39,39,34,110,0
34,3,3,28,3,10,3,3,0
35,99,95,17,98,17,35,29,2
36,95,17,98,17,35,29,62,2
37,47,8,54,106,62,35,29,2
38,8,54,106,62,35,29,62,2
39,0,85,10,27,15,10,52,1
40,10,27,15,10,52,10,40,1
41,43,22,119,119,0,22,22,1
42,52,104,110,110,28,110,34,1
43,100,15,110,15,104,107,57,0
44,15,104,107,57,52,81,52,0
45,57,81,52,57,107,52,57,0
46,52,57,107,52,57,52,81,0
47,52,81,3,81,104,107,57,0
48,81,104,107,57,52,81,52,0
49,57,81,52,57,107,52,57,0
50,52,57,107,52,57,52,81,0
51,34,80,110,104,104,107,57,0
52,104,104,107,57,52,81,52,0
53,110,110,110,110,104,107,57,0
54,107,57,52,81,104,107,57,0
55,81,104,107,57,52,81,52,0
56,57,81,52,57,107,52,57,0
57,52,57,107,52,57,52,81,0
58,52,81,3,81,104,107,57,0
59,81,104,107,57,52,81,52,0
60,57,81,52,57,107,52,57,0
61,52,57,107,52,57,52,81,0
62,34,80,110,104,104,107,57,0
63,104,104,107,57,52,81,52,0
64,110,110,110,110,104,107,57,0
65,107,57,52,81,104,107,57,0
66,81,104,107,57,52,81,52,0
67,57,81,52,57,107,52,57,0
68,52,57,107,52,57,52,81,0
69,52,81,3,81,104,107,57,0
70,81,104,107,57,52,81,52,0
71,57,81,52,57,107,52,57,0
72,52,57,107,52,57,52,81,0
73,34,80,110,104,104,107,57,0
74,104,104,107,57,52,81,52,0
75,110,110,110,110,104,107,57,0
76,100,94,85,94,100,100,94,1
77,100,94,85,94,100,100,94,1
78,22,103,50,22,22,31,78,0
79,31,78,103,22,31,78,31,0
80,22,31,78,31,3,81,3,0
81,78,31,3,81,3,31,81,0
82,67,73,67,22,31,78,31,0
83,31,78,103,72,22,31,78,0
84,31,78,3,81,107,104,107,0
85,57,3,26,72,54,2,72,1
86,72,54,2,72,55,40,72,1
87,55,40,72,3,40,57,3,1
88,3,40,57,3,57,40,3,1
89,3,72,40,55,72,73,72,1
90,55,72,73,72,55,40,72,1
91,55,40,72,52,40,104,52,1
92,52,40,104,52,104,40,52,1
93,28,28,80,28,80,2,110,1
94,28,80,2,110,3,40,110,1
95,110,3,40,110,3,40,110,1
96,110,3,40,110,3,40,110,1
97,40,110,3,40,110,3,40,1
98,110,3,40,3,40,3,109,1
99,40,3,109,3,40,3,72,1
100,40,3,72,3,40,3,58,1
101,3,58,3,40,3,103,3,1
102,40,3,103,3,3,40,3,1
103,103,3,3,40,3,3,40,1
104,40,3,3,40,3,40,110,1
105,40,3,40,110,3,40,110,1
106,110,3,40,110,3,40,110,1
107,110,3,40,110,3,40,110,1
108,3,31,22,50,103,31,78,0
109,104,68,22,50,103,31,78,0
110,81,3,22,103,85,52,3,0
111,58,3,22,50,103,31,78,0
112,73,67,22,50,103,31,78,0
113,81,3,22,103,85,52,3,0
114,72,102,15,30,15,109,85,1
115,50,24,22,50,103,31,78,0
116,3,31,22,103,50,31,78,0
117,3,58,57,103,50,31,78,0
118,86,39,86,87,70,28,3,0
