,0,1,2,3,4,5,6,output
0,15,15,15,100,3,8,8,1
1,100,85,85,115,62,2,47,1
2,85,85,115,62,2,47,8,1
3,62,2,47,8,55,55,109,1
4,62,8,8,8,8,8,8,1
5,8,8,8,8,8,55,109,1
6,55,62,62,62,62,62,62,1
7,55,62,109,109,115,115,109,1
8,62,109,109,62,8,8,8,1
9,109,62,8,8,8,8,55,1
10,8,55,109,55,62,115,109,1
11,115,109,109,62,8,8,8,1
12,109,109,62,8,8,8,8,1
13,109,62,8,8,8,8,55,1
14,8,55,55,55,62,8,8,1
15,85,100,100,85,85,115,109,1
16,115,109,109,55,62,62,62,1
17,62,62,55,62,109,109,109,1
18,62,55,62,62,62,62,62,1
19,55,62,62,62,62,62,62,1
20,55,62,8,8,8,2,47,1
21,8,8,2,47,8,55,109,1
22,55,109,62,55,62,109,115,1
23,62,55,62,109,115,109,55,1
24,109,55,62,55,62,109,62,1
25,85,115,115,109,62,2,47,1
26,47,8,55,62,62,109,62,1
27,8,55,62,62,109,62,8,1
28,62,109,62,8,55,55,54,1
29,100,100,85,85,115,109,109,1
30,115,109,109,62,55,62,62,1
31,62,55,62,62,62,55,8,1
32,62,8,8,8,8,8,8,1
33,8,8,8,8,8,8,8,1
34,8,8,8,8,55,55,109,1
35,8,8,55,55,109,62,55,1
36,55,55,109,62,55,62,55,1
37,109,55,62,2,2,2,2,1
38,2,2,2,2,8,55,109,1
39,85,85,115,115,109,8,2,1
40,115,115,109,8,2,8,55,1
41,62,62,62,62,62,62,2,1
42,62,62,62,62,62,2,8,1
43,8,55,55,62,109,115,109,1
44,62,109,115,109,62,55,62,1
45,85,100,85,85,115,115,109,1
46,109,62,55,62,109,109,62,1
47,62,55,62,109,109,62,62,1
48,62,55,55,8,8,2,47,1
49,55,55,8,8,2,47,8,1
50,8,8,2,47,8,55,55,1
51,62,109,109,109,109,115,109,1
52,109,109,109,109,115,109,62,1
53,109,109,109,115,109,62,55,1
54,109,109,115,109,62,55,55,1
55,55,55,55,55,62,109,62,1
56,55,62,109,109,8,8,8,1
57,109,109,8,8,8,8,55,1
58,8,55,62,62,62,62,2,1
59,51,113,22,35,35,82,35,0
70,5,50,110,110,119,119,54,1
71,50,2,0,22,119,119,54,1
72,50,2,0,22,119,119,54,1
73,50,2,0,22,119,119,54,1
74,44,44,44,85,31,26,72,0
75,100,100,100,100,22,22,119,0
76,100,100,100,22,22,119,22,0
77,44,44,44,85,31,26,72,0
78,100,100,100,100,22,22,119,0
79,100,100,100,22,22,119,22,0
80,0,22,22,22,119,119,54,1
81,50,2,0,22,119,119,54,1
82,50,2,0,22,119,119,54,1
83,50,2,0,22,119,119,54,1
84,44,44,44,85,31,26,72,0
85,72,40,15,110,22,22,119,0
86,40,15,110,22,22,119,22,0
87,50,50,73,73,73,73,73,1
88,50,73,73,73,73,73,73,1
89,73,73,73,73,73,73,55,1
90,73,73,73,73,73,55,55,1
91,73,73,73,73,55,55,55,1
92,73,73,73,55,55,55,55,1
93,50,50,73,73,73,73,73,1
94,73,73,73,73,73,73,55,1
95,46,1,46,1,46,1,46,1
96,1,46,1,46,1,46,1,1
97,46,1,46,1,55,55,28,1
98,1,46,1,55,55,28,76,1
99,50,119,119,22,119,73,73,1
100,119,119,22,119,73,73,73,1
101,100,94,2,2,94,100,66,1
102,94,2,2,94,100,66,100,1
103,94,100,66,100,55,55,28,1
104,100,66,100,55,55,28,76,1
105,50,119,119,22,119,73,73,1
106,119,119,22,119,73,73,73,1
107,115,12,115,109,100,94,115,1
108,1,46,1,92,46,1,28,1
109,46,1,92,46,1,28,76,1
110,50,119,119,22,119,73,73,1
111,119,119,22,119,73,73,73,1
112,95,98,41,65,95,98,66,0
113,41,65,95,98,66,100,97,0
114,95,98,66,100,97,94,97,0
115,122,25,95,46,122,25,115,0
116,95,46,122,25,115,100,97,0
117,122,25,115,100,97,94,97,0
118,94,100,100,94,85,40,94,0
119,100,94,85,40,94,100,97,0
120,85,40,94,100,97,94,97,0
121,94,100,97,94,97,100,97,0
122,94,97,100,97,36,97,36,0
123,97,36,97,36,122,97,114,0
124,122,97,114,36,97,66,94,0
125,114,36,97,66,94,100,97,0
126,97,66,94,100,97,94,97,0
127,94,100,97,94,97,100,97,0
