,0,1,2,3,4,5,6,output
0,122,13,92,1,95,60,65,0
1,118,84,16,63,56,63,111,0
2,60,63,56,84,56,56,63,0
3,95,92,46,95,111,46,95,0
4,92,46,95,111,46,95,111,0
5,46,95,111,46,95,111,116,0
6,95,111,46,95,111,116,116,0
7,111,46,95,111,116,116,116,0
8,46,95,111,116,116,116,116,0
9,111,116,116,116,116,116,116,0
10,116,116,116,116,116,111,116,0
11,11,84,111,63,46,65,16,0
12,53,53,95,65,108,95,69,0
13,65,16,65,16,65,16,65,0
14,65,16,65,16,65,16,116,0
15,65,16,65,16,116,60,116,0
16,96,43,65,16,60,65,16,0
17,43,65,16,60,65,16,60,0
18,16,60,65,16,60,116,116,0
19,65,16,60,116,116,60,116,0
20,60,116,116,60,116,16,116,0
21,116,60,116,16,116,95,116,0
22,116,16,116,95,116,1,116,0
