,0,1,2,3,4,5,6,output
0,136,103,89,89,89,39,89,0
1,103,89,89,89,39,89,103,0
2,89,89,89,39,89,103,52,0
3,103,39,89,83,140,140,77,0
4,89,83,140,140,77,16,52,0
5,83,140,140,77,16,52,16,0
6,52,52,51,89,89,140,89,0
7,82,77,82,77,82,77,77,1
8,82,77,77,119,2,119,134,1
9,2,119,119,119,77,82,77,1
10,82,77,119,2,119,82,77,1
11,119,2,119,82,77,119,2,1
12,119,82,77,119,2,119,2,1
13,77,119,2,119,2,77,2,1
14,77,82,44,82,77,82,77,1
15,2,119,119,119,22,77,22,1
16,119,119,77,77,134,134,134,1
17,77,134,134,134,119,2,134,1
18,82,146,82,82,77,119,77,1
19,44,82,77,119,119,22,89,0
20,89,51,52,27,147,148,19,1
21,82,142,82,77,82,77,119,1
22,140,83,83,83,83,83,140,0
23,140,89,52,51,89,140,51,0
24,51,52,51,51,89,51,51,0
25,51,16,52,51,89,89,89,0
26,51,89,140,51,89,140,83,0
27,83,83,83,83,83,83,140,0
28,51,72,51,51,89,51,51,0
29,16,52,51,89,89,89,51,0
30,140,83,83,83,83,83,140,0
31,51,72,51,51,89,51,51,0
32,51,16,52,51,89,89,89,0
33,101,101,101,101,45,45,103,0
34,101,101,101,45,45,103,103,0
35,77,119,77,119,116,58,116,2
36,64,1,145,136,99,109,136,0
37,143,72,45,143,16,109,89,0
38,77,16,107,137,80,59,82,1
39,145,145,1,31,64,64,145,0
40,145,116,116,116,59,119,59,1
41,116,116,59,119,59,58,2,1
42,2,29,2,122,23,137,124,2
43,29,2,122,23,137,124,23,2
44,89,59,99,59,89,99,89,1
45,99,89,59,2,59,89,99,1
46,59,2,59,89,99,89,2,1
47,89,2,99,2,99,89,99,1
48,99,89,99,89,2,89,99,1
49,99,89,2,89,99,89,2,1
50,89,2,99,2,99,89,99,1
51,82,82,22,82,22,119,22,1
52,22,82,22,119,22,119,2,1
53,77,22,119,119,119,82,119,1
54,108,108,108,118,108,108,124,1
55,124,119,2,59,51,89,51,1
56,119,22,119,77,22,77,22,1
57,119,77,22,77,22,119,2,1
58,77,22,77,22,119,77,22,1
59,77,22,119,77,22,119,2,1
60,119,2,119,2,148,116,148,1
61,119,2,148,116,148,140,2,1
62,148,116,148,140,2,59,2,1
63,148,140,2,59,2,59,2,1
64,2,59,2,59,2,59,2,1
65,2,59,2,59,2,59,2,1
66,2,59,2,59,2,59,2,1
67,2,59,2,59,2,59,2,1
68,2,59,2,59,2,59,2,1
69,126,118,4,4,4,118,124,1
70,118,4,4,4,118,124,119,1
71,148,78,78,116,116,148,140,1
72,148,2,48,116,116,148,140,1
73,148,140,59,2,119,22,22,1
74,140,59,2,119,22,22,119,1
75,126,40,141,18,118,126,99,0
76,141,18,118,126,99,103,52,0
77,39,99,39,99,83,39,99,0
78,39,99,89,52,22,77,22,1
79,77,82,22,77,82,148,116,1
80,148,116,59,2,119,22,77,1
81,22,147,96,148,116,148,96,1
82,96,148,116,148,96,148,2,1
83,96,148,116,96,116,148,116,1
84,116,148,116,59,2,148,116,1
85,116,59,2,119,22,77,82,1
86,22,77,82,22,2,119,22,1
87,22,2,119,22,119,2,119,1
88,22,119,2,119,59,2,119,1
89,2,119,59,2,119,119,2,1
90,2,119,119,2,59,2,116,1
91,2,147,96,148,116,148,96,1
92,96,148,116,148,96,148,2,1
93,116,148,96,148,2,59,2,1
94,96,148,96,147,96,148,116,1
95,96,147,96,148,116,59,2,1
96,96,148,116,59,2,116,2,1
97,2,116,2,59,2,59,116,1
98,2,59,2,59,116,59,2,1
99,2,59,116,59,2,119,2,1
100,59,2,119,2,59,2,116,1
101,96,148,116,122,148,116,122,1
102,148,116,122,59,2,119,119,1
103,116,122,59,2,119,119,119,1
104,148,78,78,116,116,148,140,1
105,51,51,51,51,59,59,59,1
106,51,51,51,59,59,59,59,1
107,51,51,59,59,59,59,2,1
108,51,59,59,59,59,2,2,1
109,59,59,59,2,2,2,2,1
110,2,119,22,77,82,77,22,1
111,22,119,2,59,116,148,116,1
112,148,116,59,2,119,119,32,1
113,59,2,119,119,32,119,2,1
114,2,119,119,32,119,2,59,1
115,82,77,44,82,54,54,44,1
116,44,82,54,54,44,77,2,1
117,2,116,2,77,44,77,44,1
118,2,77,44,77,44,77,2,1
119,39,5,51,5,89,78,48,1
120,5,51,5,89,78,48,89,1
121,2,51,140,78,120,78,140,1
122,39,5,51,5,89,78,48,0
123,89,78,48,89,52,22,82,1
124,48,89,52,22,82,22,2,1
125,22,2,148,2,22,82,44,1
126,148,2,22,82,44,77,2,1
127,2,116,2,77,44,77,44,1
128,2,77,44,77,44,77,2,1
129,77,82,22,77,82,148,116,1
130,148,116,59,2,119,22,77,1
131,22,147,96,148,116,148,96,1
132,96,148,116,148,96,148,2,1
133,96,148,116,96,116,148,116,1
134,116,148,116,59,2,148,116,1
135,116,59,2,119,22,77,82,1
136,22,77,82,22,2,119,22,1
137,22,2,119,22,119,2,119,1
138,22,119,2,119,59,2,119,1
139,2,119,59,2,119,119,2,1
140,2,119,119,2,59,2,116,1
141,2,147,96,148,116,148,96,1
142,96,148,116,148,96,148,2,1
143,116,148,96,148,2,59,2,1
144,96,148,96,147,96,148,116,1
145,96,147,96,148,116,59,2,1
146,96,148,116,59,2,116,2,1
147,2,116,2,59,2,59,116,1
148,2,59,2,59,116,59,2,1
149,2,59,116,59,2,119,2,1
150,59,2,119,2,59,2,116,1
151,99,39,21,99,39,136,103,0
152,99,39,136,103,109,52,103,0
153,103,109,52,103,109,52,16,0
154,103,109,52,16,109,52,16,0
155,109,52,16,22,52,89,48,0
156,16,22,52,89,48,89,52,0
157,52,89,48,89,52,22,52,0
158,52,22,52,22,52,89,48,0
159,52,22,52,89,48,89,52,0
160,22,109,89,83,16,109,89,0
161,89,83,52,103,99,126,99,0
162,52,103,99,126,99,103,52,0
163,52,103,52,103,99,126,99,0
164,103,130,66,108,66,130,103,0
165,103,130,52,103,39,126,39,0
166,103,39,126,39,103,52,103,0
167,103,52,103,22,52,89,48,0
168,52,89,48,22,52,89,48,0
169,89,48,77,52,89,48,82,1
170,89,48,82,22,2,148,44,1
171,82,22,2,148,44,77,2,1
172,2,116,2,77,44,77,44,1
173,2,77,44,77,44,77,2,1
174,77,82,80,77,82,148,19,1
175,148,19,59,2,119,80,77,1
176,80,100,96,148,19,148,96,1
177,96,148,19,148,96,148,2,1
178,19,148,96,148,2,59,2,1
179,140,148,140,144,140,148,110,1
180,140,144,140,148,110,59,2,1
181,140,148,110,59,2,110,2,1
182,2,59,2,16,80,148,19,1
183,19,59,2,119,80,77,82,1
184,80,77,82,80,2,119,80,1
185,80,2,119,80,119,2,119,1
186,80,119,2,119,59,2,119,1
187,2,119,59,2,119,119,2,1
188,2,119,119,2,59,2,19,1
189,2,100,96,148,19,148,96,1
190,96,148,19,148,96,148,2,1
191,19,148,96,148,2,59,2,1
192,140,148,140,144,140,148,110,1
193,140,144,140,148,110,59,2,1
194,140,148,110,59,2,110,2,1
195,127,78,34,147,140,148,116,1
196,119,22,77,82,82,148,116,1
197,148,116,59,2,119,22,77,1
198,22,82,22,119,124,119,124,1
199,22,119,124,119,124,119,2,1
200,124,119,124,119,2,119,2,2
201,142,142,77,142,22,142,119,1
202,142,44,44,44,82,124,29,1
203,82,77,22,77,82,77,22,1
204,82,77,22,119,2,59,51,1
205,26,18,26,78,26,18,26,1
206,82,77,22,22,22,77,22,1
207,22,119,2,59,51,5,59,1
208,2,59,51,5,59,5,2,1
209,51,5,59,5,2,59,2,1
210,59,5,2,59,2,59,2,1
