,0,1,2,3,4,5,6,output
0,71,79,79,135,79,12,71,0
1,79,79,135,79,12,71,71,0
2,138,31,138,138,43,138,105,1
3,140,83,89,140,51,89,140,0
4,83,89,140,51,89,140,83,0
5,89,140,83,70,70,41,128,0
6,83,70,70,41,128,118,70,0
7,93,49,130,130,13,104,104,0
8,49,130,130,13,104,104,104,0
9,104,104,104,70,70,41,128,0
10,104,70,70,41,128,118,70,0
11,93,49,130,130,13,104,104,0
12,49,130,130,13,104,104,104,0
13,104,104,104,70,70,41,128,0
14,104,70,70,41,128,118,70,0
15,93,49,130,130,13,104,104,0
16,49,130,130,13,104,104,104,0
17,104,104,104,70,70,41,128,0
18,104,70,70,41,128,118,70,0
19,73,73,128,73,73,73,73,0
20,73,128,73,73,73,73,128,0
21,73,73,128,70,70,41,128,0
22,128,70,70,41,128,118,70,0
23,93,49,130,130,13,104,104,0
24,49,130,130,13,104,104,104,0
25,104,104,104,70,70,41,128,0
26,104,70,70,41,128,118,70,0
27,21,104,63,101,33,93,101,0
28,21,104,63,101,33,93,101,0
29,129,7,64,12,132,40,141,0
30,1,1,1,1,1,1,61,0
31,1,1,1,1,1,1,61,0
32,1,1,1,1,1,1,61,0
33,1,1,1,1,1,1,61,0
34,129,7,64,12,132,40,141,0
35,1,1,1,1,1,1,61,0
36,1,1,1,1,1,1,61,0
37,1,1,1,1,1,1,61,0
38,1,1,1,1,1,1,61,0
39,1,1,1,1,1,1,61,0
40,1,1,1,1,1,1,61,0
41,1,1,1,1,1,1,61,0
42,1,1,1,1,1,1,61,0
43,74,129,7,64,136,136,145,0
44,136,136,145,145,70,145,71,0
45,1,4,64,4,1,31,145,0
46,1,31,145,145,70,145,71,0
47,1,4,64,4,1,31,145,0
48,1,31,145,145,70,145,71,0
49,1,4,64,4,1,31,145,0
50,1,31,145,145,70,145,71,0
51,57,57,108,42,35,93,129,0
52,126,126,31,31,145,31,121,0
53,14,53,108,42,93,42,93,0
54,108,42,93,42,93,129,70,0
55,57,57,108,42,35,93,129,0
56,126,126,31,31,145,31,121,0
