,0,1,2,3,4,5,6,output
0,21,21,21,126,5,12,12,1
1,126,108,108,141,79,4,61,1
2,108,108,141,79,4,61,12,1
3,79,4,61,12,71,71,135,1
4,79,12,12,12,12,12,12,1
5,12,12,12,12,12,71,135,1
6,71,79,79,79,79,79,79,1
7,71,79,135,135,141,141,135,1
8,79,135,135,79,12,12,12,1
9,135,79,12,12,12,12,71,1
10,12,71,135,71,79,141,135,1
11,141,135,135,79,12,12,12,1
12,135,135,79,12,12,12,12,1
13,135,79,12,12,12,12,71,1
14,12,71,71,71,79,12,12,1
15,108,126,126,108,108,141,135,1
16,141,135,135,71,79,79,79,1
17,79,79,71,79,135,135,135,1
18,79,71,79,79,79,79,79,1
19,71,79,79,79,79,79,79,1
20,71,79,12,12,12,4,61,1
21,12,12,4,61,12,71,135,1
22,71,135,79,71,79,135,141,1
23,79,71,79,135,141,135,71,1
24,135,71,79,71,79,135,79,1
25,108,141,141,135,79,4,61,1
26,61,12,71,79,79,135,79,1
27,12,71,79,79,135,79,12,1
28,79,135,79,12,71,71,70,1
29,126,126,108,108,141,135,135,1
30,141,135,135,79,71,79,79,1
31,79,71,79,79,79,71,12,1
32,79,12,12,12,12,12,12,1
33,12,12,12,12,12,12,12,1
34,12,12,12,12,71,71,135,1
35,12,12,71,71,135,79,71,1
36,71,71,135,79,71,79,71,1
37,135,71,79,4,4,4,4,1
38,4,4,4,4,12,71,135,1
39,108,108,141,141,135,12,4,1
40,141,141,135,12,4,12,71,1
41,79,79,79,79,79,79,4,1
42,79,79,79,79,79,4,12,1
43,12,71,71,79,135,141,135,1
44,79,135,141,135,79,71,79,1
45,108,126,108,108,141,141,135,1
46,135,79,71,79,135,135,79,1
47,79,71,79,135,135,79,79,1
48,79,71,71,12,12,4,61,1
49,71,71,12,12,4,61,12,1
50,12,12,4,61,12,71,71,1
51,79,135,135,135,135,141,135,1
52,135,135,135,135,141,135,79,1
53,135,135,135,141,135,79,71,1
54,135,135,141,135,79,71,71,1
55,71,71,71,71,79,135,79,1
56,71,79,135,135,12,12,12,1
57,135,135,12,12,12,12,71,1
58,12,71,79,79,79,79,4,1
59,65,139,31,47,47,105,47,0
60,47,79,18,79,12,111,12,2
61,47,79,18,79,12,111,12,2
62,47,79,18,79,12,111,12,2
63,47,79,18,79,12,111,12,2
64,47,79,18,79,12,111,12,2
65,47,79,18,79,12,111,12,2
66,47,79,18,79,12,111,12,2
67,47,79,18,79,12,111,12,2
68,47,79,18,79,12,111,12,2
69,47,79,18,79,12,111,12,2
70,7,64,136,136,145,145,70,1
71,64,4,1,31,145,145,70,1
72,64,4,1,31,145,145,70,1
73,64,4,1,31,145,145,70,1
74,57,57,57,108,42,35,93,0
75,126,126,126,126,31,31,145,0
76,126,126,126,31,31,145,31,0
77,57,57,57,108,42,35,93,0
78,126,126,126,126,31,31,145,0
79,126,126,126,31,31,145,31,0
80,1,31,31,31,145,145,70,1
81,64,4,1,31,145,145,70,1
82,64,4,1,31,145,145,70,1
83,64,4,1,31,145,145,70,1
84,57,57,57,108,42,35,93,0
85,93,53,21,136,31,31,145,0
86,53,21,136,31,31,145,31,0
87,64,64,94,94,94,94,94,1
88,64,94,94,94,94,94,94,1
89,94,94,94,94,94,94,71,1
90,94,94,94,94,94,71,71,1
91,94,94,94,94,71,71,71,1
92,94,94,94,71,71,71,71,1
93,64,64,94,94,94,94,94,1
94,94,94,94,94,94,94,71,1
95,59,2,59,2,59,2,59,1
96,2,59,2,59,2,59,2,1
97,59,2,59,2,71,71,39,1
98,2,59,2,71,71,39,99,1
99,64,145,145,31,145,94,94,1
100,145,145,31,145,94,94,94,1
101,126,118,4,4,118,126,83,1
102,118,4,4,118,126,83,126,1
103,118,126,83,126,71,71,39,1
104,126,83,126,71,71,39,99,1
105,64,145,145,31,145,94,94,1
106,145,145,31,145,94,94,94,1
107,141,18,141,135,126,118,141,1
108,2,59,2,116,59,2,39,1
109,59,2,116,59,2,39,99,1
110,64,145,145,31,145,94,94,1
111,145,145,31,145,94,94,94,1
112,119,122,54,82,119,122,83,0
113,54,82,119,122,83,126,121,0
114,119,122,83,126,121,118,121,0
115,148,34,119,59,148,34,141,0
116,119,59,148,34,141,126,121,0
