,0,1,2,3,4,5,6,output
0,47,40,13,141,40,24,141,0
1,40,13,141,40,24,141,49,0
2,13,141,40,24,141,49,84,0
3,141,40,24,141,49,84,84,0
4,40,24,141,49,84,84,84,0
5,24,141,49,84,84,84,84,0
6,141,49,84,84,84,84,84,0
7,49,84,84,84,84,84,84,0
8,84,84,84,84,84,84,84,0
9,84,84,84,84,84,84,84,0
10,84,84,84,84,84,84,84,0
11,84,84,84,84,84,84,84,0
12,84,84,84,84,84,84,84,0
13,84,84,84,84,84,84,84,0
14,84,84,84,84,84,84,84,0
15,84,84,84,84,84,84,84,0
16,84,84,84,84,84,84,84,0
17,84,84,84,84,84,84,84,0
18,84,84,84,84,84,84,84,0
19,84,84,84,84,84,84,84,0
20,84,84,84,84,84,84,84,0
21,84,84,84,84,84,84,84,0
22,84,84,84,84,84,84,84,0
23,84,84,84,84,84,84,84,0
24,84,84,84,84,84,84,84,0
25,84,84,84,84,84,84,84,0
26,84,84,84,84,84,84,84,0
27,84,84,84,84,84,84,84,0
28,84,84,84,84,84,84,84,0
29,84,84,84,84,84,84,84,0
30,84,84,84,84,84,84,84,0
31,84,84,84,84,84,84,84,0
32,84,84,84,84,84,84,84,0
33,84,84,84,84,84,84,84,0
34,84,84,84,84,84,84,84,0
35,84,84,84,84,84,84,84,0
36,74,129,7,64,74,129,7,0
37,129,7,64,74,129,7,64,0
38,7,64,74,129,7,64,84,0
39,64,74,129,7,64,84,84,0
40,74,129,7,64,84,84,84,0
41,129,7,64,84,84,84,84,0
42,7,64,84,84,84,84,84,0
43,64,84,84,84,84,84,84,0
44,84,84,84,84,84,84,84,0
45,84,84,84,84,84,84,84,0
46,84,84,84,84,84,84,84,0
47,84,84,84,84,84,84,84,0
48,84,84,84,84,84,84,84,0
49,84,84,84,84,84,84,84,0
50,84,84,84,84,84,84,84,0
51,84,84,84,84,84,84,84,0
52,84,84,84,84,84,84,84,0
53,84,84,84,84,84,84,84,0
54,84,84,84,84,84,84,84,0
55,84,84,84,84,84,84,84,0
56,84,84,84,84,84,84,84,0
57,84,84,84,84,84,84,84,0
58,84,84,84,84,84,84,84,0
59,84,84,84,84,84,84,84,0
60,84,84,84,84,84,84,84,0
61,84,84,84,84,84,84,84,0
62,84,84,84,84,84,84,84,0
63,84,84,84,84,84,84,84,0
64,84,84,84,84,84,84,84,0
65,84,84,84,84,84,84,84,0
66,84,84,84,84,84,84,84,0
67,84,84,84,84,84,84,84,0
68,84,84,84,84,84,84,84,0
69,84,84,84,84,84,84,84,0
70,84,84,84,84,84,84,84,0
71,84,84,84,84,84,84,84,0
72,4,4,4,4,4,31,31,0
73,4,4,4,4,31,31,135,0
74,4,4,4,31,31,135,84,0
75,4,4,31,31,135,84,84,0
76,4,31,31,135,84,84,84,0
77,31,31,135,84,84,84,84,0
78,31,135,84,84,84,84,84,0
79,135,84,84,84,84,84,84,0
80,84,84,84,84,84,84,84,0
81,84,84,84,84,84,84,84,0
82,84,84,84,84,84,84,84,0
83,84,84,84,84,84,84,84,0
84,84,84,84,84,84,84,84,0
85,84,84,84,84,84,84,84,0
86,84,84,84,84,84,84,84,0
87,84,84,84,84,84,84,84,0
88,84,84,84,84,84,84,84,0
89,84,84,84,84,84,84,84,0
90,84,84,84,84,84,84,84,0
91,84,84,84,84,84,84,84,0
92,84,84,84,84,84,84,84,0
93,84,84,84,84,84,84,84,0
94,84,84,84,84,84,84,84,0
95,84,84,84,84,84,84,84,0
96,84,84,84,84,84,84,84,0
97,84,84,84,84,84,84,84,0
98,84,84,84,84,84,84,84,0
99,84,84,84,84,84,84,84,0
100,84,84,84,84,84,84,84,0
101,84,84,84,84,84,84,84,0
102,84,84,84,84,84,84,84,0
103,84,84,84,84,84,84,84,0
104,84,84,84,84,84,84,84,0
105,84,84,84,84,84,84,84,0
106,84,84,84,84,84,84,84,0
107,84,84,84,84,84,84,84,0
108,74,129,7,64,74,129,7,0
109,129,7,64,74,129,7,64,0
110,7,64,74,129,7,64,84,0
111,64,74,129,7,64,84,84,0
112,74,129,7,64,84,84,84,0
113,129,7,64,84,84,84,84,0
114,7,64,84,84,84,84,84,0
115,64,84,84,84,84,84,84,0
116,84,84,84,84,84,84,84,0
117,84,84,84,84,84,84,84,0
118,84,84,84,84,84,84,84,0
119,84,84,84,84,84,84,84,0
120,84,84,84,84,84,84,84,0
121,84,84,84,84,84,84,84,0
122,84,84,84,84,84,84,84,0
123,84,84,84,84,84,84,84,0
124,84,84,84,84,84,84,84,0
125,84,84,84,84,84,84,84,0
126,84,84,84,84,84,84,84,0
127,84,84,84,84,84,84,84,0
128,84,84,84,84,84,84,84,0
129,84,84,84,84,84,84,84,0
130,84,84,84,84,84,84,84,0
131,84,84,84,84,84,84,84,0
132,84,84,84,84,84,84,84,0
133,84,84,84,84,84,84,84,0
134,84,84,84,84,84,84,84,0
135,84,84,84,84,84,84,84,0
136,84,84,84,84,84,84,84,0
137,84,84,84,84,84,84,84,0
138,84,84,84,84,84,84,84,0
139,84,84,84,84,84,84,84,0
140,84,84,84,84,84,84,84,0
141,84,84,84,84,84,84,84,0
142,84,84,84,84,84,84,84,0
143,84,84,84,84,84,84,84,0
144,4,4,4,4,4,31,31,0
145,4,4,4,4,31,31,135,0
146,4,4,4,31,31,135,84,0
147,4,4,31,31,135,84,84,0
148,4,31,31,135,84,84,84,0
149,31,31,135,84,84,84,84,0
150,31,135,84,84,84,84,84,0
151,135,84,84,84,84,84,84,0
152,84,84,84,84,84,84,84,0
153,84,84,84,84,84,84,84,0
154,84,84,84,84,84,84,84,0
155,84,84,84,84,84,84,84,0
156,84,84,84,84,84,84,84,0
157,84,84,84,84,84,84,84,0
158,84,84,84,84,84,84,84,0
159,84,84,84,84,84,84,84,0
160,84,84,84,84,84,84,84,0
161,84,84,84,84,84,84,84,0
162,84,84,84,84,84,84,84,0
163,84,84,84,84,84,84,84,0
164,84,84,84,84,84,84,84,0
165,84,84,84,84,84,84,84,0
166,84,84,84,84,84,84,84,0
167,84,84,84,84,84,84,84,0
168,84,84,84,84,84,84,84,0
169,84,84,84,84,84,84,84,0
170,84,84,84,84,84,84,84,0
171,84,84,84,84,84,84,84,0
172,84,84,84,84,84,84,84,0
173,84,84,84,84,84,84,84,0
174,84,84,84,84,84,84,84,0
175,84,84,84,84,84,84,84,0
176,84,84,84,84,84,84,84,0
177,84,84,84,84,84,84,84,0
178,84,84,84,84,84,84,84,0
179,84,84,84,84,84,84,84,0
180,74,129,7,64,74,129,7,0
181,129,7,64,74,129,7,64,0
182,7,64,74,129,7,64,84,0
183,64,74,129,7,64,84,84,0
184,74,129,7,64,84,84,84,0
185,129,7,64,84,84,84,84,0
186,7,64,84,84,84,84,84,0
187,64,84,84,84,84,84,84,0
188,84,84,84,84,84,84,84,0
189,84,84,84,84,84,84,84,0
190,84,84,84,84,84,84,84,0
191,84,84,84,84,84,84,84,0
192,84,84,84,84,84,84,84,0
193,84,84,84,84,84,84,84,0
194,84,84,84,84,84,84,84,0
195,84,84,84,84,84,84,84,0
196,84,84,84,84,84,84,84,0
197,84,84,84,84,84,84,84,0
198,84,84,84,84,84,84,84,0
