,0,1,2,3,4,5,6,output
0,47,56,47,40,138,31,138,2
1,31,138,138,43,138,105,138,2
2,138,138,43,138,105,138,20,2
3,47,105,47,56,121,1,4,1
4,52,52,45,136,21,104,63,0
5,5,14,5,5,21,104,63,0
6,31,31,31,31,31,31,12,1
7,31,31,31,31,47,47,40,1
8,31,31,31,31,31,31,12,1
9,31,31,31,31,31,31,12,1
10,31,31,31,31,47,47,40,1
11,31,31,31,31,31,31,12,1
12,31,31,31,31,47,47,40,1
13,31,31,31,31,47,47,40,1
14,31,31,31,31,47,47,40,1
15,31,31,31,31,47,47,40,1
16,64,4,74,74,129,7,64,1
17,7,64,12,132,40,141,49,1
18,1,1,1,1,1,61,12,1
19,1,1,1,1,1,61,12,1
20,1,1,1,1,1,61,12,1
21,1,1,1,1,1,61,12,1
22,31,31,31,31,31,31,12,1
23,31,31,31,31,47,47,40,1
24,31,31,31,31,31,31,12,1
25,31,31,31,31,31,31,12,1
26,31,31,31,31,47,47,40,1
27,31,31,31,31,31,31,12,1
28,31,31,31,31,47,47,40,1
29,31,31,31,31,47,47,40,1
30,31,31,31,31,31,31,12,1
31,31,31,31,31,47,47,40,1
32,31,31,31,31,31,31,12,1
33,31,31,31,31,31,31,12,1
34,31,31,31,31,47,47,40,1
35,31,31,31,31,31,31,12,1
36,31,31,31,31,47,47,40,1
37,31,31,31,31,47,47,40,1
38,31,31,31,31,47,47,40,1
39,31,31,31,31,47,47,40,1
40,64,4,74,74,129,7,64,1
41,7,64,12,132,40,141,49,1
42,1,1,1,1,1,61,12,1
43,1,1,1,1,1,61,12,1
44,1,1,1,1,1,61,12,1
45,1,1,1,1,1,61,12,1
46,1,1,1,1,1,61,12,1
47,1,1,1,1,1,61,12,1
48,1,1,1,1,1,61,12,1
49,1,1,1,1,1,61,12,1
50,117,117,18,141,47,47,40,1
51,31,31,31,31,31,31,12,1
52,31,31,31,31,47,47,40,1
53,31,31,31,31,31,31,12,1
54,31,31,31,31,31,31,12,1
55,31,31,31,31,47,47,40,1
56,31,31,31,31,31,31,12,1
57,31,31,31,31,47,47,40,1
58,31,31,31,31,47,47,40,1
59,148,55,148,55,55,148,147,2
60,22,77,82,22,77,66,31,0
61,5,63,130,5,63,5,42,0
62,36,33,36,5,42,64,5,0
63,21,135,108,93,53,7,93,0
64,128,66,42,63,42,129,74,0
65,5,5,104,104,5,5,35,0
66,5,5,104,104,5,5,35,0
67,126,136,108,42,128,73,5,0
68,4,61,20,4,61,71,4,1
69,4,12,20,4,12,71,4,1
70,4,111,20,4,111,71,4,1
71,4,20,111,4,20,71,4,1
72,4,71,111,4,71,20,4,1
73,103,4,71,45,4,71,109,1
74,45,4,71,109,4,132,61,1
75,109,4,132,61,4,132,12,1
76,61,4,132,12,4,132,111,1
77,12,4,132,111,4,132,20,1
78,111,4,132,20,4,132,71,1
79,20,4,132,71,4,132,79,1
80,71,4,132,79,4,132,24,1
81,79,4,132,24,4,132,40,1
82,24,4,132,40,4,132,135,1
83,40,4,132,135,4,132,49,1
84,135,4,132,49,4,132,141,1
85,49,4,132,141,4,132,13,1
86,141,4,132,13,4,132,18,1
87,13,4,132,18,4,132,53,1
88,18,4,132,53,4,132,118,1
89,53,4,132,118,4,132,126,1
90,118,4,132,126,4,132,81,1
91,132,126,4,132,81,4,132,1
92,132,81,4,132,4,132,85,1
93,132,4,132,85,4,132,99,1
94,85,4,132,99,4,132,39,1
95,99,4,132,39,4,132,143,1
96,39,4,132,143,4,132,136,1
97,143,4,132,136,4,132,6,1
98,136,4,132,6,4,132,103,1
99,6,4,132,103,4,132,45,1
100,4,79,20,4,79,71,4,1
101,4,24,20,4,24,71,4,1
102,4,40,20,4,40,71,4,1
103,4,135,20,4,135,71,4,1
104,4,49,20,4,49,71,4,1
105,4,141,20,4,141,71,4,1
106,4,13,20,4,13,71,4,1
107,4,18,20,4,18,71,4,1
108,4,53,20,4,53,71,4,1
109,4,118,20,4,118,71,4,1
110,4,126,20,4,126,71,4,1
111,4,81,20,4,81,71,4,1
112,12,4,111,4,20,4,71,1
113,4,85,20,4,85,71,4,1
114,4,99,20,4,99,71,4,1
115,4,39,20,4,39,71,4,1
116,4,143,20,4,143,71,4,1
117,4,136,20,4,136,71,4,1
118,4,6,20,4,6,71,4,1
119,4,103,20,4,103,71,4,1
120,4,45,20,4,45,71,4,1
121,4,109,20,4,109,71,4,1
