,0,1,2,3,4,5,6,output
0,141,108,126,126,108,108,141,1
1,79,79,71,71,79,12,12,1
2,108,126,108,108,141,141,135,1
3,135,79,71,79,71,135,71,1
4,79,71,79,71,135,71,79,1
5,71,79,71,135,71,79,4,1
6,79,71,135,71,79,4,4,1
7,108,126,108,108,141,141,135,1
8,71,79,79,79,79,79,79,1
9,135,135,79,79,71,71,12,1
10,12,71,12,71,79,79,79,1
11,31,47,47,105,47,56,121,1
12,47,47,105,47,56,121,1,1
13,47,56,121,1,4,4,132,0
14,56,121,1,4,4,132,18,0
15,121,1,4,4,132,18,57,0
16,1,4,4,132,18,57,57,0
17,4,4,132,18,57,57,57,0
18,84,84,84,84,84,7,7,1
19,47,40,13,141,40,24,141,1
20,40,13,141,40,24,141,49,1
21,13,141,40,24,141,49,4,1
22,141,40,24,141,49,4,4,1
23,40,24,141,49,4,4,4,1
24,24,141,49,4,4,4,4,1
25,141,49,4,4,4,4,4,1
26,49,4,4,4,4,4,4,1
27,4,4,4,4,4,4,4,1
28,4,4,4,4,4,4,4,1
29,4,4,4,4,4,4,4,1
30,4,4,4,4,4,4,4,1
31,4,4,4,4,4,4,4,1
32,4,4,4,4,4,4,4,1
33,4,4,4,4,4,4,4,1
34,4,4,4,4,4,4,4,1
35,4,4,4,4,4,4,4,1
36,4,4,4,4,4,4,4,1
37,4,4,4,4,4,31,31,1
38,4,4,4,4,31,31,94,1
39,4,4,4,31,31,94,4,1
40,4,4,31,31,94,4,4,1
41,4,31,31,94,4,4,4,1
42,31,31,94,4,4,4,4,1
43,31,94,4,4,4,4,4,1
44,94,4,4,4,4,4,4,1
45,4,4,4,4,4,4,4,1
46,4,4,4,4,4,4,4,1
47,4,4,4,4,4,4,4,1
48,4,4,4,4,4,4,4,1
49,4,4,4,4,4,4,4,1
50,4,4,4,4,4,4,4,1
51,4,4,4,4,4,4,4,1
52,4,4,4,4,4,4,4,1
53,4,4,4,4,4,4,4,1
54,4,4,4,4,4,4,4,1
55,47,40,13,141,40,24,141,1
56,40,13,141,40,24,141,49,1
57,13,141,40,24,141,49,4,1
58,141,40,24,141,49,4,4,1
59,40,24,141,49,4,4,4,1
60,24,141,49,4,4,4,4,1
61,141,49,4,4,4,4,4,1
62,49,4,4,4,4,4,4,1
63,4,4,4,4,4,4,4,1
64,4,4,4,4,4,4,4,1
65,4,4,4,4,4,4,4,1
66,4,4,4,4,4,4,4,1
67,4,4,4,4,4,4,4,1
68,4,4,4,4,4,4,4,1
69,4,4,4,4,4,4,4,1
70,4,4,4,4,4,4,4,1
71,4,4,4,4,4,4,4,1
72,4,4,4,4,4,4,4,1
73,4,4,4,4,4,31,31,1
74,4,4,4,4,31,31,94,1
75,4,4,4,31,31,94,4,1
76,4,4,31,31,94,4,4,1
77,4,31,31,94,4,4,4,1
78,31,31,94,4,4,4,4,1
79,31,94,4,4,4,4,4,1
80,94,4,4,4,4,4,4,1
81,4,4,4,4,4,4,4,1
82,4,4,4,4,4,4,4,1
