,0,1,2,3,4,5,6,output
0,148,19,116,2,119,77,82,0
1,144,107,22,80,72,80,137,0
2,77,80,72,107,72,72,80,0
3,119,116,59,119,137,59,119,0
4,116,59,119,137,59,119,137,0
5,59,119,137,59,119,137,142,0
6,119,137,59,119,137,142,142,0
7,137,59,119,137,142,142,142,0
8,59,119,137,142,142,142,142,0
9,137,142,142,142,142,142,142,0
10,142,142,142,142,142,137,142,0
11,16,107,137,80,59,82,22,0
12,67,67,119,82,134,119,86,0
13,82,22,82,22,82,22,82,0
14,82,22,82,22,82,22,142,0
15,82,22,82,22,142,77,142,0
16,120,56,82,22,77,82,22,0
17,56,82,22,77,82,22,77,0
18,22,77,82,22,77,142,142,0
19,82,22,77,142,142,77,142,0
20,77,142,142,77,142,22,142,0
21,142,77,142,22,142,119,142,0
22,142,22,142,119,142,2,142,0
23,77,36,109,6,52,80,16,0
24,77,36,109,6,52,80,16,0
25,77,36,109,6,52,80,16,0
26,77,36,109,6,52,80,16,0
27,77,36,109,6,52,80,16,0
28,77,16,109,6,52,80,16,0
29,94,94,94,94,94,94,112,0
30,31,31,84,84,31,31,145,0
31,77,22,80,16,16,16,145,0
32,55,23,2,148,77,22,59,0
33,130,52,16,52,16,80,16,0
34,71,71,112,134,58,134,112,0
35,58,134,112,134,142,134,86,0
36,112,134,142,134,86,134,142,0
37,86,134,142,86,142,29,19,0
38,29,142,29,137,29,58,29,0
39,137,142,112,134,58,134,112,0
40,58,134,112,134,142,134,86,0
41,86,134,142,86,112,90,86,0
42,112,90,112,134,58,134,112,0
43,58,134,112,134,142,134,86,0
44,112,134,142,134,86,134,142,0
45,86,134,142,86,142,29,19,0
46,29,142,29,137,29,58,29,0
47,137,142,112,134,58,134,112,0
48,58,134,112,134,142,134,86,0
49,86,134,142,86,112,90,86,0
50,112,90,112,134,58,134,112,0
51,58,134,112,134,142,134,86,0
52,112,134,142,134,86,134,142,0
53,86,134,142,86,142,29,19,0
54,29,142,29,137,29,58,29,0
55,137,142,112,134,58,134,112,0
56,58,134,112,134,142,134,86,0
57,86,134,142,86,112,90,86,0
58,112,90,112,134,58,134,112,0
59,58,134,112,58,142,29,19,0
60,29,142,29,137,29,58,29,0
61,86,134,17,134,112,90,86,0
62,118,99,53,49,53,85,104,0
63,34,58,82,80,107,82,80,0
64,34,58,82,80,107,82,80,0
65,2,23,119,29,124,134,90,1
66,97,113,112,37,10,92,9,1
67,81,110,45,52,72,80,77,0
68,81,81,6,72,77,72,77,0
69,77,137,142,137,77,23,17,0
70,137,77,23,17,17,142,17,0
71,23,17,17,142,17,17,142,0
72,17,17,142,17,17,142,17,0
73,142,17,17,142,17,142,142,0
74,17,142,17,142,142,137,142,0
75,17,142,142,137,142,137,142,0
76,142,137,142,137,142,137,142,0
77,142,137,142,137,142,77,112,0
78,6,6,39,143,6,72,72,0
79,39,143,6,72,72,17,142,0
80,6,72,72,17,142,17,142,0
81,142,17,142,17,142,17,137,0
82,142,17,137,17,142,17,137,0
83,137,17,142,17,137,17,142,0
84,137,17,142,17,142,137,137,0
85,23,110,23,29,134,29,23,0
86,110,23,29,134,29,23,19,0
87,29,134,29,23,19,142,142,0
88,134,29,23,19,142,142,77,0
89,23,19,142,142,77,142,142,0
90,58,119,82,25,92,8,122,0
91,10,95,32,146,0,69,75,1
92,58,119,82,25,92,8,122,0
93,10,95,32,146,0,69,75,1
94,58,119,82,25,92,8,122,0
95,10,95,32,146,0,69,75,1
96,19,147,23,23,23,59,119,0
97,19,19,147,23,23,23,119,0
98,147,23,23,23,119,124,142,0
99,133,133,73,2,119,29,77,0
100,142,54,146,2,119,29,77,0
101,29,77,82,142,54,146,146,0
102,77,36,109,6,52,80,16,0
103,77,36,109,6,52,80,16,0
104,77,36,109,6,52,80,16,0
105,77,36,109,6,52,80,16,0
106,133,133,73,2,119,29,77,0
107,142,54,146,2,119,29,77,0
108,29,77,82,142,54,146,146,0
109,77,36,109,6,52,80,16,0
110,77,36,109,6,52,80,16,0
111,77,36,109,6,52,80,16,0
112,77,36,109,6,52,80,16,0
113,133,133,73,2,119,29,77,0
114,142,54,146,2,119,29,77,0
115,29,77,82,142,54,146,146,0
116,77,36,109,6,52,80,16,0
117,77,36,109,6,52,80,16,0
118,77,36,109,6,52,80,16,0
119,77,36,109,6,52,80,16,0
120,124,23,29,124,29,29,29,0
121,29,29,29,5,142,82,77,0
122,142,82,77,82,142,82,77,0
123,142,82,77,22,142,82,77,0
124,142,82,77,82,142,82,77,0
125,22,142,115,17,146,54,112,0
126,110,52,109,143,52,72,16,0
127,7,74,121,134,29,32,134,1
128,67,29,67,134,29,32,134,0
129,134,29,142,112,146,112,82,0
130,146,112,82,112,142,82,134,0
131,142,77,148,107,2,107,148,0
132,148,110,107,16,80,16,77,0
133,16,80,16,77,77,142,82,0
134,77,142,82,112,142,82,146,0
135,82,112,142,82,146,29,142,0
136,142,82,146,29,142,112,142,0
137,142,112,142,112,142,29,82,0
138,112,142,29,82,29,142,82,0
139,146,148,107,2,107,148,80,0
140,133,133,73,2,119,29,77,0
141,142,54,146,2,119,29,77,0
142,29,77,82,142,54,146,146,0
143,77,36,109,6,52,80,16,0
144,77,36,109,6,52,80,16,0
145,126,118,63,118,83,146,82,0
146,63,118,83,146,82,54,142,0
147,82,142,77,80,77,54,82,0
148,133,133,73,2,119,29,77,0
149,142,54,146,2,119,29,77,0
150,29,77,82,142,54,146,146,0
151,77,36,109,6,52,80,16,0
152,77,36,109,6,52,80,16,0
153,126,118,63,118,83,146,82,0
154,63,118,83,146,82,54,142,0
155,82,142,77,80,77,54,82,0
156,133,133,73,2,119,29,77,0
157,142,54,146,2,119,29,77,0
158,29,77,82,142,54,146,146,0
159,77,36,109,6,52,80,16,0
160,77,36,109,6,52,80,16,0
161,126,118,63,118,83,146,82,0
162,63,118,83,146,82,54,142,0
163,82,142,77,80,77,54,82,0
164,44,44,44,44,22,77,137,0
165,44,44,44,22,77,137,82,0
166,44,44,22,77,137,82,142,0
167,44,22,77,137,82,142,142,0
168,85,85,85,85,85,85,17,1
169,85,85,17,146,97,134,17,1
170,97,134,17,146,97,134,17,1
171,97,134,17,146,97,134,17,1
172,134,17,146,97,134,67,17,1
173,134,67,17,146,97,88,17,1
174,97,88,17,146,97,88,17,1
175,97,88,17,146,97,88,17,1
176,17,146,97,88,17,146,97,1
177,17,146,97,88,97,32,95,0
178,97,32,95,67,142,82,29,0
179,142,82,29,67,142,82,29,0
180,29,67,142,82,29,67,67,0
181,29,67,67,44,142,124,137,0
182,142,124,137,44,142,124,137,0
183,142,124,137,54,142,124,137,0
184,99,39,89,51,99,39,89,0
185,99,39,89,44,142,124,137,0
186,142,124,137,44,142,124,137,0
187,142,124,137,54,142,124,137,0
188,113,90,28,115,113,90,28,0
189,113,90,28,115,142,90,28,0
190,142,90,28,115,142,90,28,0
191,142,90,28,115,142,90,28,0
192,106,94,145,84,64,77,82,0
193,12,94,31,73,16,115,36,0
194,72,80,109,80,77,72,137,0
195,29,107,80,55,140,107,77,0
196,80,72,77,137,2,137,23,0
197,80,2,140,55,2,23,77,0
198,2,23,77,137,142,137,112,0
199,55,19,140,80,77,72,77,0
200,80,72,52,77,80,72,77,0
201,130,103,45,130,133,73,112,0
202,133,73,112,44,142,82,112,0
203,142,82,112,44,142,82,112,0
204,142,82,112,44,142,82,112,0
205,142,82,112,44,142,82,112,0
206,142,82,112,44,142,82,112,0
207,142,82,112,44,142,82,112,0
208,142,82,112,44,142,82,112,0
209,142,82,112,44,142,82,112,0
210,142,82,112,44,142,82,112,0
211,142,82,112,44,142,82,112,0
212,142,82,112,44,142,82,112,0
213,142,82,112,44,142,82,112,0
214,142,82,112,44,142,82,112,0
215,142,82,112,44,142,82,112,0
216,112,137,80,137,44,77,16,0
217,112,137,80,137,44,77,16,0
218,59,51,59,51,23,22,23,0
219,59,51,59,51,23,22,23,0
220,59,116,2,116,19,148,96,0
221,2,116,19,148,96,147,142,0
222,67,82,124,122,116,123,122,0
223,122,116,123,122,67,142,124,0
224,124,67,122,116,123,102,54,0
225,59,116,2,116,19,148,96,0
226,2,116,19,148,96,147,142,0
227,67,82,124,122,116,123,122,0
228,122,116,123,122,67,142,124,0
229,124,67,122,116,123,102,54,0
230,59,116,2,116,19,148,96,0
231,2,116,19,148,96,147,142,0
232,67,82,124,122,116,123,122,0
233,122,116,123,122,67,142,124,0
234,124,67,122,116,123,102,54,0
235,59,116,2,116,19,148,96,0
236,2,116,19,148,96,147,142,0
237,67,82,124,122,116,123,122,0
238,122,116,123,122,67,142,124,0
239,124,67,122,116,123,102,54,0
240,2,5,116,19,148,96,147,0
241,116,19,148,96,147,121,142,0
242,67,82,124,122,116,123,122,0
243,122,116,123,122,67,142,124,0
244,124,67,122,116,123,102,54,0
245,2,5,116,19,148,96,147,0
246,116,19,148,96,147,121,142,0
247,67,82,124,122,116,123,122,0
248,122,116,123,122,67,142,124,0
249,124,67,122,116,123,102,54,0
250,16,77,80,16,80,77,82,0
251,45,103,39,103,117,45,18,0
252,82,119,119,134,67,134,90,0
253,19,100,27,65,148,34,65,0
254,24,40,76,26,48,110,59,0
255,77,112,112,54,54,112,54,0
256,54,112,90,54,44,17,54,0
257,23,5,119,5,124,5,90,1
258,112,29,29,100,112,29,112,0
259,67,29,67,29,67,29,123,0
260,134,29,90,29,122,29,90,1
261,29,90,86,97,134,86,123,0
262,77,29,77,134,82,134,82,0
263,77,134,82,134,82,90,142,0
264,112,112,112,112,112,112,112,0
265,112,112,112,112,112,112,142,0
266,112,112,112,112,112,112,112,0
267,112,112,112,112,112,112,142,0
268,72,72,80,80,72,80,72,0
269,72,80,80,72,80,72,77,0
270,80,72,80,72,77,142,142,0
271,72,80,72,77,142,142,77,0
272,80,72,77,142,142,77,142,0
273,77,142,142,142,77,29,77,0
274,29,77,77,142,77,29,77,0
275,29,77,77,142,77,29,77,0
276,29,77,77,142,77,29,77,0
277,77,29,77,77,142,77,29,0
278,142,77,29,77,142,77,29,0
